구분,,발생량및,,총계,종량제에 의한 혼합배출,,,,,,,,,,,,,,재활용가능자원 분리배출,,,,,,,,,,,,,,,,,,음식물류 폐기물
,,처리현황,,,소계,가연성,,,,,,,불연성,,,,,기타,소계,종이류,유리병류,캔류,합성,플라,발포,전자제품,전지류,타이어,윤활유,형광등,고철류,의류,영농,가구류,폐식용유,기타,분리배출
부산,부산진구,처리방법,재활용,259.9,57,57,0,19.5,2.5,0.8,15.4,18.8,0,0,0,0,0,0,129.1,64,17.8,5.9,0,18.8,0,0,0,0,0,0,14.7,0,0,0,0,7.9,73.8
부산,동래구,발생량,발생량,228.8,68,54,0.7,19.9,3.9,0.8,16.1,12.6,14,1.4,0.9,0,11.7,0,111,55,14.9,5.3,7.2,6.5,0,1.1,0,0,0,0.1,14.5,0,0,0,0,6.4,49.8
부산,동래구,처리방법,매립,26.9,26.9,15.5,0.7,3,0.2,0.8,3,7.8,11.4,1.3,0.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,소각,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,재활용,201.8,41,38.5,0,16.9,3.7,0,13.1,4.8,2.5,0.1,0.8,0,1.6,0,111,55,14.9,5.3,7.2,6.5,0,1.1,0,0,0,0.1,14.5,0,0,0,0,6.4,49.8
부산,남구,발생량,발생량,234.7,77.1,63.5,1.1,21.9,4.7,1.2,17.5,17.1,13.6,1.4,1,0,11.2,0,116,58,15.3,5.4,0,14.2,0,0,0,0,0,0,15.2,0,0,0,0,7.9,41.6
부산,남구,처리방법,매립,25.3,25.3,14.5,0.6,2.8,0.2,0.7,2.9,7.3,10.8,1.3,0.1,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,소각,4,4,3.7,0.5,1.4,0.1,0.1,0.9,0.7,0.3,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,재활용,205.4,47.8,45.3,0,17.7,4.4,0.4,13.7,9.1,2.5,0.1,0.8,0,1.6,0,116,58,15.3,5.4,0,14.2,0,0,0,0,0,0,15.2,0,0,0,0,7.9,41.6
부산,북구,발생량,발생량,236.9,64,51.4,1.2,17.4,3.3,1.1,13.9,14.5,12.6,1.6,0.7,0,10.3,0,111,63.3,16.7,5.9,3.9,12.3,0,1,0,0,0,0.1,0.2,0,0,0,0,7.6,61.9
부산,북구,처리방법,매립,26.1,26.1,15.6,0.7,3.2,0.2,0.8,3.2,7.5,10.5,1.4,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,소각,4.9,4.9,4.6,0.5,2,0.1,0.1,1.2,0.7,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,재활용,205.9,33,31.2,0,12.2,3,0.2,9.5,6.3,1.8,0.1,0.6,0,1.1,0,111,63.3,16.7,5.9,3.9,12.3,0,1,0,0,0,0.1,0.2,0,0,0,0,7.6,61.9
부산,해운대구,발생량,발생량,320.7,93.8,81.7,10.2,34.1,1.8,1,20.7,13.9,12.1,1.6,3.8,0,6.7,0,122.8,55.9,19.4,5.4,8,12.1,0,1.6,0.1,0,0,0.2,13.1,0,0,0,0,7,104.1
부산,해운대구,처리방법,매립,7.4,7.4,4.2,0.2,0.7,0,0.2,0.8,2.3,3.2,0.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,소각,75.2,75.2,68.7,10,29.5,0.8,0.7,16.8,10.9,6.5,1.4,1.8,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,재활용,238.1,11.2,8.8,0,3.9,1,0.1,3.1,0.7,2.4,0,2,0,0.4,0,122.8,55.9,19.4,5.4,8,12.1,0,1.6,0.1,0,0,0.2,13.1,0,0,0,0,7,104.1
부산,사하구,발생량,발생량,312.8,112.8,103,10.6,47.2,2.3,1.8,27.4,13.7,9.8,2.2,2.2,0,5.4,0,142.1,64.3,18.9,6.9,8.8,9.6,0,1.2,0,0,0,0.1,18.8,0,0,5,0,8.5,57.9
부산,사하구,처리방법,매립,6.1,6.1,4.2,0.2,1,0.1,0.3,1.1,1.5,1.9,0.5,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,소각,101.4,101.4,93.7,10.4,44.2,1.6,1.4,25.3,10.8,7.7,1.6,2.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,재활용,205.3,5.3,5.1,0,2,0.6,0.1,1,1.4,0.2,0.1,0.1,0,0,0,142.1,64.3,18.9,6.9,8.8,9.6,0,1.2,0,0,0,0.1,18.8,0,0,5,0,8.5,57.9
부산,금정구,발생량,발생량,205.3,48.8,45.7,4.5,19,2.7,0.5,13.1,5.9,3.1,0.5,0.9,0,1.7,0,99.2,49.2,13,4.6,5.7,6.8,0,0.9,0,0,0,0.1,13.2,0,0,0,0,5.7,57.3
부산,금정구,처리방법,매립,22.2,22.2,20.5,4.5,9.1,0.3,0.3,5.5,0.8,1.7,0.4,0.5,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,소각,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,재활용,183,26.5,25.1,0,9.8,2.4,0.2,7.6,5.1,1.4,0.1,0.4,0,0.9,0,99.2,49.2,13,4.6,5.7,6.8,0,0.9,0,0,0,0.1,13.2,0,0,0,0,5.7,57.3
부산,강서구,발생량,발생량,59.5,24.6,21.3,2,8.7,0.5,0.4,5.6,4.1,3.3,0.7,0.4,0,2.2,0,13.1,6.5,1.6,0.7,0,1.7,0,0,0,0,0,0,1.7,0,0,0,0,0.9,21.8
부산,강서구,처리방법,매립,4.5,4.5,2.7,0.2,0.5,0,0.1,0.6,1.3,1.8,0.4,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,소각,17.5,17.5,16.1,1.8,7.2,0.3,0.3,4.2,2.3,1.4,0.3,0.4,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,재활용,37.5,2.6,2.5,0,1,0.2,0,0.8,0.5,0.1,0,0,0,0.1,0,13.1,6.5,1.6,0.7,0,1.7,0,0,0,0,0,0,1.7,0,0,0,0,0.9,21.8
부산,연제구,발생량,발생량,163.3,42.2,32,0.5,9.6,3,1.2,7.3,10.4,10.2,1.3,0.8,0,8.1,0,86,43.6,10.7,6.2,0,9.3,0,0,0,0,0,0,10.5,0,0,0,0,5.7,35.1
부산,연제구,처리방법,매립,18,18,10.4,0.4,2,0.1,0.6,2.1,5.2,7.6,0.8,0.1,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,소각,0.4,0.4,0.4,0.1,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,재활용,144.9,23.8,21.2,0,7.4,2.9,0.6,5.1,5.2,2.6,0.5,0.7,0,1.4,0,86,43.6,10.7,6.2,0,9.3,0,0,0,0,0,0,10.5,0,0,0,0,5.7,35.1
부산,수영구,발생량,발생량,145.6,39.2,31.5,0.4,10.7,2.4,0.6,8.5,8.9,7.7,1,0.5,0,6.2,0,71.9,36,9.3,12.8,7.5,1.4,0,0.6,0,0,0,0.1,0,0,0,0,0,4.2,34.5
부산,수영구,처리방법,매립,14.4,14.4,8,0.4,1.5,0.1,0.5,1.4,4.1,6.4,0.9,0.1,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,재활용,131.2,24.8,23.5,0,9.2,2.3,0.1,7.1,4.8,1.3,0.1,0.4,0,0.8,0,71.9,36,9.3,12.8,7.5,1.4,0,0.6,0,0,0,0.1,0,0,0,0,0,4.2,34.5
부산,사상구,발생량,발생량,202,52.3,40.4,1.1,18.8,3.6,2.1,7.8,7,11.9,1.4,1.7,0,8.8,0,93.8,46.7,12.2,4.4,0,11.9,0,0,0,0,0,0,12.2,0,0,0,0,6.4,55.9
부산,사상구,처리방법,매립,16.5,16.5,6.8,0.1,2.5,0.1,0.7,2.5,0.9,9.7,1.2,0.1,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,소각,9.8,9.8,9.3,1,4.5,0.1,0.1,2.5,1.1,0.5,0.1,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,재활용,175.7,26,24.3,0,11.8,3.4,1.3,2.8,5,1.7,0.1,1.5,0,0.1,0,93.8,46.7,12.2,4.4,0,11.9,0,0,0,0,0,0,12.2,0,0,0,0,6.4,55.9
부산,기장군,발생량,발생량,94,49.1,43.1,4.6,19.2,0.7,0.7,11.2,6.7,6,0.9,0.9,0,4.2,0,3.7,0.1,0.9,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.6,41.2
부산,기장군,처리방법,매립,3.4,3.4,2,0.1,0.4,0,0.1,0.4,1,1.4,0.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,소각,44.4,44.4,41.1,4.5,18.8,0.7,0.6,10.8,5.7,3.3,0.7,0.9,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,재활용,46.2,1.3,0,0,0,0,0,0,0,1.3,0,0,0,1.3,0,3.7,0.1,0.9,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.6,41.2
대구,중구,발생량,발생량,138,63.7,53.3,0,17.3,8,3.7,8.4,15.9,10.4,4.6,4.1,0,1.7,0,45.7,14.4,10.6,5.4,0.2,4.6,0,0,0,0,0,0.9,3.3,2.3,0,1.3,0,2.7,28.6
대구,중구,처리방법,매립,55.4,55.4,45,0,15.2,4.7,2.9,7.2,15,10.4,4.6,4.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,소각,8.3,8.3,8.3,0,2.1,3.3,0.8,1.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,재활용,74.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7,14.4,10.6,5.4,0.2,4.6,0,0,0,0,0,0.9,3.3,2.3,0,1.3,0,2.7,28.6
대구,동구,발생량,발생량,301.6,161.3,116.7,0,22.2,12.3,1.4,40.9,39.9,44.6,3.1,1.5,0,40,0,59.6,6.2,9.4,4.3,5.9,4.9,0,0.9,0.1,0,0,0.1,7.4,0.2,0,4.2,0,16,80.7
대구,동구,처리방법,매립,95.7,95.7,51.1,0,8.7,6.7,0,24.1,11.6,44.6,3.1,1.5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,소각,65.6,65.6,65.6,0,13.5,5.6,1.4,16.8,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,재활용,140.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,6.2,9.4,4.3,5.9,4.9,0,0.9,0.1,0,0,0.1,7.4,0.2,0,4.2,0,16,80.7
대구,서구,발생량,발생량,221.3,97.3,61.3,0,3.9,0,0,11.7,45.7,36,14.5,5.9,0,15.6,0,78.6,58.5,2.8,1.9,2.8,1.6,0,0.1,0,0,0,0,0,0.9,0,6.2,0,3.8,45.4
대구,서구,처리방법,매립,68.9,68.9,43.4,0,2.8,0,0,8.2,32.4,25.5,10.2,4.2,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,소각,28.4,28.4,17.9,0,1.1,0,0,3.5,13.3,10.5,4.3,1.7,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,재활용,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6,58.5,2.8,1.9,2.8,1.6,0,0.1,0,0,0,0,0,0.9,0,6.2,0,3.8,45.4
대구,남구,발생량,발생량,175.7,92,60.3,0,14.4,6.6,2,14.8,22.5,31.7,1.7,0.7,0,29.3,0,55.5,7.7,14.5,5.2,9.3,16.6,0,0.2,0.2,0,0,0.2,0,1,0,0,0,0.6,28.2
대구,남구,처리방법,매립,51,51,19.3,0,4.1,0,0.7,5.1,9.4,31.7,1.7,0.7,0,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,소각,41,41,41,0,10.3,6.6,1.3,9.7,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,재활용,83.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,7.7,14.5,5.2,9.3,16.6,0,0.2,0.2,0,0,0.2,0,1,0,0,0,0.6,28.2
대구,북구,발생량,발생량,399.2,173.1,112.4,0,23.7,7.4,19.4,25,36.9,60.7,3.1,4.8,0,52.8,0,112,35.7,9.1,7.7,6.4,9,0,0.2,0.1,0,0,0,28,3,0,12.8,0,0,114.1
대구,북구,처리방법,매립,132.1,132.1,71.4,0,9,5.9,18.5,15.7,22.3,60.7,3.1,4.8,0,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,북구,처리방법,소각,44.3,41,41,0,14.7,1.5,0.9,9.3,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
대구,북구,처리방법,재활용,222.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,35.7,9.1,7.7,6.4,9,0,0.2,0.1,0,0,0,28,3,0,12.8,0,0,110.8
대구,수성구,발생량,발생량,369,156.7,102,0,22.3,12.4,3.6,27.7,36,54.7,11.8,3.4,4.5,35,0,103,17.7,12.7,8.6,21.1,10.8,0,1.9,0,0,0,0.4,13.7,5,0,9.2,0.2,1.7,109.3
대구,수성구,처리방법,매립,111.3,111.3,70.7,0,16.5,8.1,3.2,16.4,26.5,40.6,11.2,2.9,4.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,수성구,처리방법,소각,46.2,45.4,31.3,0,5.8,4.3,0.4,11.3,9.5,14.1,0.6,0.5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
대구,수성구,처리방법,재활용,211.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,17.7,12.7,8.6,21.1,10.8,0,1.9,0,0,0,0.4,13.7,5,0,9.2,0.2,1.7,108.5
대구,달서구,발생량,발생량,522.7,210.1,91.6,0,14.4,9.9,0,25.6,41.7,118.5,0,1.1,0,117.4,0,161.7,45.1,18.3,15.1,13.4,14.7,0,0,0.1,0,0,0.1,27.5,4.9,0,0,0,22.5,150.9
대구,달서구,처리방법,매립,120.5,120.5,54.8,0,8.3,6.8,0,14.7,25,65.7,0,1.1,0,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,소각,89.6,89.6,36.8,0,6.1,3.1,0,10.9,16.7,52.8,0,0,0,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,재활용,312.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.7,45.1,18.3,15.1,13.4,14.7,0,0,0.1,0,0,0.1,27.5,4.9,0,0,0,22.5,150.9
대구,달성군,발생량,발생량,170.4,77.8,63.6,0,27.6,2.1,2.4,17.6,13.9,14.2,6.2,1.3,1.8,4.9,0,46.3,8.6,12.4,8.4,0,6.7,0,0.8,0,0,0,0.1,8.4,0.3,0.1,0.4,0,0.1,46.3
대구,달성군,처리방법,매립,54.7,54.7,40.5,0,16.8,1.4,1.9,12,8.4,14.2,6.2,1.3,1.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,소각,23.1,23.1,23.1,0,10.8,0.7,0.5,5.6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,재활용,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3,8.6,12.4,8.4,0,6.7,0,0.8,0,0,0,0.1,8.4,0.3,0.1,0.4,0,0.1,46.3
인천,중구,발생량,발생량,98.3,60.6,41.7,4.4,12.1,9.1,8.3,7.1,0.7,18.9,6.4,5.8,1.8,4.9,0,5.8,0.8,2.2,0.2,2.3,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,31.9
인천,중구,처리방법,매립,18.9,18.9,0,0,0,0,0,0,0,18.9,6.4,5.8,1.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,소각,41.7,41.7,41.7,4.4,12.1,9.1,8.3,7.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,재활용,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.8,2.2,0.2,2.3,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,31.9
인천,동구,발생량,발생량,45.5,20.1,11.2,0,0,0,0,0,11.2,8.9,0,0,0,8.9,0,2.3,0.2,0.1,0.1,1.7,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,23.1
인천,동구,처리방법,매립,8.9,8.9,0,0,0,0,0,0,0,8.9,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,소각,11.2,11.2,11.2,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,재활용,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.2,0.1,0.1,1.7,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,23.1
인천,미추홀구,발생량,발생량,228.4,109.1,92.4,0.7,18.4,7,6.7,6.1,53.5,16.7,1.5,1.9,1.1,12.2,0,30.5,1.6,2.5,0,15,1.1,0,0,0,0,0,0.2,1.1,0,0,0,0,9,88.8
인천,미추홀구,처리방법,매립,16.7,16.7,0,0,0,0,0,0,0,16.7,1.5,1.9,1.1,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,미추홀구,처리방법,소각,92.4,92.4,92.4,0.7,18.4,7,6.7,6.1,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,미추홀구,처리방법,재활용,119.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,1.6,2.5,0,15,1.1,0,0,0,0,0,0.2,1.1,0,0,0,0,9,88.8
인천,연수구,발생량,발생량,123.6,54.4,48.9,0,7.8,3.7,7.6,7.9,21.9,5.5,0,0,0.4,5.1,0,13.2,2.3,0.9,1,6.8,1,0,0.3,0,0,0,0.1,0.7,0,0,0,0.1,0,56
인천,연수구,처리방법,매립,5.5,5.5,0,0,0,0,0,0,0,5.5,0,0,0.4,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,소각,48.9,48.9,48.9,0,7.8,3.7,7.6,7.9,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,재활용,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,2.3,0.9,1,6.8,1,0,0.3,0,0,0,0.1,0.7,0,0,0,0.1,0,56
인천,남동구,발생량,발생량,290.3,121.1,103.1,0,16.3,3.9,3.2,3,76.7,18,0,0,0,18,0,5,0.5,2.3,0.1,0.1,1.3,0,0,0.1,0,0,0.2,0.3,0,0.1,0,0,0,164.2
인천,남동구,처리방법,매립,18,18,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,소각,103.1,103.1,103.1,0,16.3,3.9,3.2,3,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,재활용,169.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,2.3,0.1,0.1,1.3,0,0,0.1,0,0,0.2,0.3,0,0.1,0,0,0,164.2
인천,부평구,발생량,발생량,277.4,146.5,52.7,15.1,14.4,3.2,4.5,13.7,1.8,93.8,4.5,70.2,11.8,7.3,0,11.1,1.4,4,0.3,4,0.4,0,0.5,0.1,0,0,0.2,0.2,0,0,0,0,0,119.8
인천,부평구,처리방법,매립,38.2,38.2,17.5,4.8,10.1,0.4,0.5,0.4,1.3,20.7,3.2,1.4,10.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,소각,108.3,108.3,35.2,10.3,4.3,2.8,4,13.3,0.5,73.1,1.3,68.8,0.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,재활용,130.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,1.4,4,0.3,4,0.4,0,0.5,0.1,0,0,0.2,0.2,0,0,0,0,0,119.8
인천,계양구,발생량,발생량,178.1,84.8,65.9,0,16,12.7,1.3,5.8,30.1,18.9,3.6,1.8,4.8,8.7,0,6.2,0.6,1.7,0.2,1.8,0.2,0,0.2,0.8,0,0,0.1,0.1,0,0,0,0,0.5,87.1
인천,계양구,처리방법,매립,18.6,18.6,0,0,0,0,0,0,0,18.6,3.6,1.8,4.5,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,소각,59,59,58.7,0,16,5.5,1.3,5.8,30.1,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,재활용,100.5,7.2,7.2,0,0,7.2,0,0,0,0,0,0,0,0,0,6.2,0.6,1.7,0.2,1.8,0.2,0,0.2,0.8,0,0,0.1,0.1,0,0,0,0,0.5,87.1
인천,서구,발생량,발생량,176.1,110.7,97.1,0,40.1,6.4,4.3,10.3,36,13.6,0.3,1.3,1,11,0,16.8,1.4,6,0.3,7,0.4,0,0,0,0,0,0,1.4,0,0,0,0,0.3,48.6
인천,서구,처리방법,매립,39,39,25.4,0,12.1,2.3,1.3,4.7,5,13.6,0.3,1.3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,서구,처리방법,소각,71.7,71.7,71.7,0,28,4.1,3,5.6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,서구,처리방법,재활용,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,1.4,6,0.3,7,0.4,0,0,0,0,0,0,1.4,0,0,0,0,0.3,48.6
인천,강화군,발생량,발생량,30.6,15.9,4.6,0,0.2,1,1,0.5,1.9,11.3,1.2,3.6,2.4,4.1,0,6.3,0.8,0.8,0.1,0.1,0.8,0,0.1,0,0,0,0,0.1,0,1.9,1.6,0,0,8.4
인천,강화군,처리방법,매립,15.2,15.2,4,0,0,0.9,0.9,0.4,1.8,11.2,1.1,3.6,2.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,강화군,처리방법,소각,0.7,0.7,0.6,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,강화군,처리방법,재활용,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.8,0.8,0.1,0.1,0.8,0,0.1,0,0,0,0,0.1,0,1.9,1.6,0,0,8.4
인천,옹진군,발생량,발생량,15.5,5.7,5.1,0.5,2.3,0.6,0.5,0.6,0.6,0.6,0.1,0.1,0.1,0.3,0,3.5,1.5,1.2,0.1,0.1,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0.1,6.3
인천,옹진군,처리방법,매립,0.6,0.6,0,0,0,0,0,0,0,0.6,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,옹진군,처리방법,소각,6.2,5.1,5.1,0.5,2.3,0.6,0.5,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
인천,옹진군,처리방법,재활용,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.5,1.2,0.1,0.1,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0.1,5.2
인천,청라경제청,발생량,발생량,138.7,79,79,0.1,4.2,0,0,2.2,72.5,0,0,0,0,0,0,1.2,0.1,0.3,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,58.5
인천,청라경제청,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,청라경제청,처리방법,소각,76.4,76.4,76.4,0,4.2,0,0,0,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,청라경제청,처리방법,재활용,62.3,2.6,2.6,0.1,0,0,0,2.2,0.3,0,0,0,0,0,0,1.2,0.1,0.3,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,58.5
광주,동구,발생량,발생량,112.5,49.1,43.6,4.1,19.9,3.1,0.8,13,2.7,5.5,0,2.9,0,2.6,0,26.5,16.1,1.4,0.1,0.7,1.2,0,0,0,0,0,0,5.3,0.5,0,1.2,0,0,36.9
광주,동구,처리방법,매립,43.9,43.9,39.1,3.7,17.8,2.8,0.5,11.6,2.7,4.8,0,2.9,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,동구,처리방법,소각,5.2,5.2,4.5,0.4,2.1,0.3,0.3,1.4,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,동구,처리방법,재활용,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,16.1,1.4,0.1,0.7,1.2,0,0,0,0,0,0,5.3,0.5,0,1.2,0,0,36.9
광주,서구,발생량,발생량,240.3,99.1,85.1,7.3,39.7,5.2,5,26.6,1.3,14,0.1,0.9,0.2,12.8,0,26.5,2.6,2.6,1.7,1,3.1,0,0.1,0,0,0,0.1,2.5,0.3,0,7.5,0,5,114.7
