시도,폐기물 종류,,,2019발생량,총계,,,,공공처리,,,,자가처리,,,,위탁처리,,,
경기,재활용 가능자원 분리배출,소계,,698761.6,622326,55737.9,8494.3,12203.4,254184.3,43491.9,7486.1,4527.4,0,0,0,0,368141.7,12246,1008.2,7676
경기,재활용 가능자원 분리배출,폐지류,종이팩,1290.1,1290.1,0,0,0,437.5,0,0,0,0,0,0,0,852.6,0,0,0
경기,재활용 가능자원 분리배출,폐지류,기타,146246.9,146246.9,0,0,0,14434.6,0,0,0,0,0,0,0,131812.3,0,0,0
경기,재활용 가능자원 분리배출,고철류,,24624.6,24624.6,0,0,0,5846.7,0,0,0,0,0,0,0,18777.9,0,0,0
경기,재활용 가능자원 분리배출,금속캔,,10622.6,10622.6,0,0,0,5708.2,0,0,0,0,0,0,0,4914.4,0,0,0
경기,재활용 가능자원 분리배출,폐합성수지류,비닐류,86829.8,86829.8,0,0,0,32469.1,0,0,0,0,0,0,0,54360.7,0,0,0
경기,재활용 가능자원 분리배출,폐합성수지류,발포수지류,12003.8,12003.8,0,0,0,5458,0,0,0,0,0,0,0,6545.8,0,0,0
경기,재활용 가능자원 분리배출,폐합성수지류,PET병,31664,31664,0,0,0,18540.5,0,0,0,0,0,0,0,13123.5,0,0,0
경기,재활용 가능자원 분리배출,폐합성수지류,기타,80472.5,80472.5,0,0,0,42301.5,0,0,0,0,0,0,0,38171,0,0,0
경기,재활용 가능자원 분리배출,폐고무류,,148.8,148.8,0,0,0,137.8,0,0,0,0,0,0,0,11,0,0,0
경기,재활용 가능자원 분리배출,폐유리병류,,36231.2,36231.2,0,0,0,23943.7,0,0,0,0,0,0,0,12287.5,0,0,0
경기,재활용 가능자원 분리배출,폐의류,,433.9,433.9,0,0,0,140.9,0,0,0,0,0,0,0,293,0,0,0
경기,재활용 가능자원 분리배출,폐섬유류,,6909.4,6909.4,0,0,0,8.4,0,0,0,0,0,0,0,6901,0,0,0
경기,재활용 가능자원 분리배출,폐형광등,,2460.7,2460.7,0,0,0,1105.5,0,0,0,0,0,0,0,1355.2,0,0,0
경기,재활용 가능자원 분리배출,폐전지류,,1492.9,1492.9,0,0,0,712,0,0,0,0,0,0,0,780.9,0,0,0
경기,재활용 가능자원 분리배출,영농폐기물,농약용기류,271.4,271.4,0,0,0,239.5,0,0,0,0,0,0,0,31.9,0,0,0
경기,재활용 가능자원 분리배출,영농폐기물,폐비닐,17458.4,17458.4,0,0,0,8683,0,0,0,0,0,0,0,8775.4,0,0,0
경기,재활용 가능자원 분리배출,폐식용유,,5.7,5.7,0,0,0,2,0,0,0,0,0,0,0,3.7,0,0,0
경기,재활용 가능자원 분리배출,폐전기전자제품,,14116.5,14116.5,0,0,0,7942.8,0,0,0,0,0,0,0,6173.7,0,0,0
경기,재활용 가능자원 분리배출,폐가구류,,80780,80780,0,0,0,67418.2,0,0,0,0,0,0,0,13361.8,0,0,0
경기,재활용 가능자원 분리배출,기타,,34138.5,34138.5,0,0,0,17142.6,0,0,0,0,0,0,0,16995.9,0,0,0
경기,재활용 가능자원 분리배출,재활용 잔재물,,110559.9,34124.3,55737.9,8494.3,12203.4,1511.8,43491.9,7486.1,4527.4,0,0,0,0,32612.5,12246,1008.2,7676
경기,음식물류 폐기물 분리배출,,,1094229.3,1092228.3,456,1205,340,612019.3,0,1205,0,7092.5,456,0,340,473116.5,0,0,0
강원,합계,,,681765.6,320228.5,152771.8,205785.4,2979.9,148110.9,151198.4,205748.9,2285.8,7942.2,0,0,0,164175.4,1573.4,36.5,694.1
강원,혼합배출,소계,,373841.4,46679.2,141032.9,183629.4,2499.9,36601,139459.5,183629.4,1805.8,0,0,0,0,10078.2,1573.4,0,694.1
강원,혼합배출,가연성,소계,273669.6,43070.5,134741.2,93787,2070.9,33151.4,133167.8,93787,1376.8,0,0,0,0,9919.1,1573.4,0,694.1
강원,혼합배출,가연성,폐지류,86817.9,12082.4,42481.3,32254.2,0,10183.5,42481.3,32254.2,0,0,0,0,0,1898.9,0,0,0
강원,혼합배출,가연성,폐합성수지류,81235.2,14683.1,39272.1,27280,0,8599.9,39272.1,27280,0,0,0,0,0,6083.2,0,0,0
강원,혼합배출,가연성,폐고무류,4705.6,532.6,531.8,3641.2,0,532.6,531.8,3641.2,0,0,0,0,0,0,0,0,0
강원,혼합배출,가연성,폐섬유류,10846.5,1518.9,4442,4885.6,0,1416.3,4442,4885.6,0,0,0,0,0,102.6,0,0,0
강원,혼합배출,가연성,음식물류 폐기물,17512.1,2493.5,7901.1,7117.5,0,2349.8,7901.1,7117.5,0,0,0,0,0,143.7,0,0,0
강원,혼합배출,가연성,폐목재류,12423.7,2562.4,5991.2,3176,694.1,907.6,5991.2,3176,0,0,0,0,0,1654.8,0,0,694.1
강원,혼합배출,가연성,기타,60128.6,9197.6,34121.7,15432.5,1376.8,9161.7,32548.3,15432.5,1376.8,0,0,0,0,35.9,1573.4,0,0
강원,혼합배출,불연성,소계,89500.9,700.9,6278.7,82521.3,0,541.8,6278.7,82521.3,0,0,0,0,0,159.1,0,0,0
강원,혼합배출,불연성,폐금속류,9771.1,390.8,625.8,8754.5,0,329.2,625.8,8754.5,0,0,0,0,0,61.6,0,0,0
강원,혼합배출,불연성,폐유리류,13962,274.7,412.6,13274.7,0,192.6,412.6,13274.7,0,0,0,0,0,82.1,0,0,0
강원,혼합배출,불연성,폐토사류,4534.8,0,270.2,4264.6,0,0,270.2,4264.6,0,0,0,0,0,0,0,0,0
강원,혼합배출,불연성,폐타일 및 도자기류,2686.4,0,251.8,2434.6,0,0,251.8,2434.6,0,0,0,0,0,0,0,0,0
강원,혼합배출,불연성,연탄재,17574.5,0,19,17555.5,0,0,19,17555.5,0,0,0,0,0,0,0,0,0
강원,혼합배출,불연성,기타,40972.1,35.4,4699.3,36237.4,0,20,4699.3,36237.4,0,0,0,0,0,15.4,0,0,0
강원,혼합배출,건설폐재류,,7077.6,0,13,7064.6,0,0,13,7064.6,0,0,0,0,0,0,0,0,0
강원,혼합배출,기타(배출불명등),,3593.3,2907.8,0,256.5,429,2907.8,0,256.5,429,0,0,0,0,0,0,0,0
강원,재활용 가능자원 분리배출,소계,,161373.7,146876.2,1628.4,12869.1,0,44686.9,1628.4,12869.1,0,0,0,0,0,102189.3,0,0,0
강원,재활용 가능자원 분리배출,폐지류,종이팩,887.9,887.9,0,0,0,98,0,0,0,0,0,0,0,789.9,0,0,0
강원,재활용 가능자원 분리배출,폐지류,기타,62124.2,62124.2,0,0,0,10003.1,0,0,0,0,0,0,0,52121.1,0,0,0
강원,재활용 가능자원 분리배출,고철류,,7315.1,7315.1,0,0,0,955.2,0,0,0,0,0,0,0,6359.9,0,0,0
강원,재활용 가능자원 분리배출,금속캔,,3761.8,3761.8,0,0,0,1740.1,0,0,0,0,0,0,0,2021.7,0,0,0
강원,재활용 가능자원 분리배출,폐합성수지류,비닐류,6345.9,6345.9,0,0,0,4837.8,0,0,0,0,0,0,0,1508.1,0,0,0
강원,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1333.7,1333.7,0,0,0,1052.2,0,0,0,0,0,0,0,281.5,0,0,0
강원,재활용 가능자원 분리배출,폐합성수지류,PET병,7683,7683,0,0,0,5936.4,0,0,0,0,0,0,0,1746.6,0,0,0
강원,재활용 가능자원 분리배출,폐합성수지류,기타,5620.1,5620.1,0,0,0,3126.4,0,0,0,0,0,0,0,2493.7,0,0,0
강원,재활용 가능자원 분리배출,폐고무류,,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
강원,재활용 가능자원 분리배출,폐유리병류,,10006.5,10006.5,0,0,0,4551.9,0,0,0,0,0,0,0,5454.6,0,0,0
강원,재활용 가능자원 분리배출,폐의류,,7604.1,7604.1,0,0,0,42.9,0,0,0,0,0,0,0,7561.2,0,0,0
강원,재활용 가능자원 분리배출,폐섬유류,,301,301,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0
강원,재활용 가능자원 분리배출,폐형광등,,138.6,138.6,0,0,0,78.7,0,0,0,0,0,0,0,59.9,0,0,0
강원,재활용 가능자원 분리배출,폐전지류,,54.3,54.3,0,0,0,20.1,0,0,0,0,0,0,0,34.2,0,0,0
강원,재활용 가능자원 분리배출,영농폐기물,농약용기류,5653.3,5653.3,0,0,0,5.8,0,0,0,0,0,0,0,5647.5,0,0,0
강원,재활용 가능자원 분리배출,영농폐기물,폐비닐,8265.7,8265.7,0,0,0,2964,0,0,0,0,0,0,0,5301.7,0,0,0
강원,재활용 가능자원 분리배출,폐식용유,,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0
강원,재활용 가능자원 분리배출,폐전기전자제품,,2903.8,2903.8,0,0,0,1095.8,0,0,0,0,0,0,0,1808,0,0,0
강원,재활용 가능자원 분리배출,폐가구류,,2557.1,2557.1,0,0,0,443.4,0,0,0,0,0,0,0,2113.7,0,0,0
강원,재활용 가능자원 분리배출,기타,,5482.5,5482.5,0,0,0,953.4,0,0,0,0,0,0,0,4529.1,0,0,0
강원,재활용 가능자원 분리배출,재활용 잔재물,,23325,8827.5,1628.4,12869.1,0,6774.7,1628.4,12869.1,0,0,0,0,0,2052.8,0,0,0
강원,음식물류 폐기물 분리배출,,,146550.5,126673.1,10110.5,9286.9,480,66823,10110.5,9250.4,480,7942.2,0,0,0,51907.9,0,36.5,0
충북,합계,,,695837.9,326850.5,249026.7,119906.5,54.2,134254.2,222263,119906.5,0,2609.7,0,0,0,189986.6,26763.7,0,54.2
충북,혼합배출,소계,,370015,24877.5,239199.6,105937.9,0,16833.5,212435.9,105937.9,0,0,0,0,0,8044,26763.7,0,0
충북,혼합배출,가연성,소계,271342.4,19614,227388.6,24339.8,0,11736,202219.5,24339.8,0,0,0,0,0,7878,25169.1,0,0
충북,혼합배출,가연성,폐지류,75772.9,2686,66546.7,6540.2,0,2686,59008.2,6540.2,0,0,0,0,0,0,7538.5,0,0
충북,혼합배출,가연성,폐합성수지류,68089.5,5891,55586.9,6611.6,0,2085,49783.3,6611.6,0,0,0,0,0,3806,5803.6,0,0
충북,혼합배출,가연성,폐고무류,2915.6,125,2484.8,305.8,0,125,2223.3,305.8,0,0,0,0,0,0,261.5,0,0
충북,혼합배출,가연성,폐섬유류,10973.9,384,7409.7,3180.2,0,384,6357,3180.2,0,0,0,0,0,0,1052.7,0,0
충북,혼합배출,가연성,음식물류 폐기물,31264.4,3686,24553.1,3025.3,0,3686,23140.9,3025.3,0,0,0,0,0,0,1412.2,0,0
충북,혼합배출,가연성,폐목재류,11640.2,4271,6650.6,718.6,0,199,5274.3,718.6,0,0,0,0,0,4072,1376.3,0,0
충북,혼합배출,가연성,기타,70685.9,2571,64156.8,3958.1,0,2571,56432.5,3958.1,0,0,0,0,0,0,7724.3,0,0
충북,혼합배출,불연성,소계,72737.5,5097.5,11811,55829,0,5097.5,10216.4,55829,0,0,0,0,0,0,1594.6,0,0
충북,혼합배출,불연성,폐금속류,6227.1,148,3053.4,3025.7,0,148,2604.5,3025.7,0,0,0,0,0,0,448.9,0,0
충북,혼합배출,불연성,폐유리류,11399.9,240,5446.4,5713.5,0,240,4718.4,5713.5,0,0,0,0,0,0,728,0,0
충북,혼합배출,불연성,폐토사류,3275.2,15,309.8,2950.4,0,15,265.1,2950.4,0,0,0,0,0,0,44.7,0,0
충북,혼합배출,불연성,폐타일 및 도자기류,19616.1,10,176.9,19429.2,0,10,147.9,19429.2,0,0,0,0,0,0,29,0,0
충북,혼합배출,불연성,연탄재,7119,4621.5,925.3,1572.2,0,4621.5,773.4,1572.2,0,0,0,0,0,0,151.9,0,0
충북,혼합배출,불연성,기타,25100.2,63,1899.2,23138,0,63,1707.1,23138,0,0,0,0,0,0,192.1,0,0
충북,혼합배출,건설폐재류,,1407.1,166,0,1241.1,0,0,0,1241.1,0,0,0,0,0,166,0,0,0
충북,혼합배출,기타(배출불명등),,24528,0,0,24528,0,0,0,24528,0,0,0,0,0,0,0,0,0
충북,재활용 가능자원 분리배출,소계,,171979.3,164573.2,4472.8,2879.1,54.2,35895.3,4472.8,2879.1,0,0,0,0,0,128677.9,0,0,54.2
충북,재활용 가능자원 분리배출,폐지류,종이팩,1582.8,1582.8,0,0,0,83,0,0,0,0,0,0,0,1499.8,0,0,0
충북,재활용 가능자원 분리배출,폐지류,기타,57944.2,57944.2,0,0,0,2849.5,0,0,0,0,0,0,0,55094.7,0,0,0
충북,재활용 가능자원 분리배출,고철류,,31287.8,31287.8,0,0,0,313.1,0,0,0,0,0,0,0,30974.7,0,0,0
충북,재활용 가능자원 분리배출,금속캔,,3641.6,3641.6,0,0,0,1127.7,0,0,0,0,0,0,0,2513.9,0,0,0
충북,재활용 가능자원 분리배출,폐합성수지류,비닐류,13997.5,13997.5,0,0,0,5882.7,0,0,0,0,0,0,0,8114.8,0,0,0
충북,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1345.5,1345.5,0,0,0,386.1,0,0,0,0,0,0,0,959.4,0,0,0
충북,재활용 가능자원 분리배출,폐합성수지류,PET병,5576.7,5576.7,0,0,0,3306.2,0,0,0,0,0,0,0,2270.5,0,0,0
충북,재활용 가능자원 분리배출,폐합성수지류,기타,2316.9,2316.9,0,0,0,1787.3,0,0,0,0,0,0,0,529.6,0,0,0
충북,재활용 가능자원 분리배출,폐고무류,,4.5,4.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0
충북,재활용 가능자원 분리배출,폐유리병류,,6166.6,6166.6,0,0,0,3463.1,0,0,0,0,0,0,0,2703.5,0,0,0
충북,재활용 가능자원 분리배출,폐의류,,4170.5,4170.5,0,0,0,79.5,0,0,0,0,0,0,0,4091,0,0,0
충북,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
충북,재활용 가능자원 분리배출,폐형광등,,282.1,282.1,0,0,0,77.3,0,0,0,0,0,0,0,204.8,0,0,0
충북,재활용 가능자원 분리배출,폐전지류,,78.2,78.2,0,0,0,22.8,0,0,0,0,0,0,0,55.4,0,0,0
충북,재활용 가능자원 분리배출,영농폐기물,농약용기류,1246.4,1246.4,0,0,0,495.6,0,0,0,0,0,0,0,750.8,0,0,0
충북,재활용 가능자원 분리배출,영농폐기물,폐비닐,21076.8,21076.8,0,0,0,6470.7,0,0,0,0,0,0,0,14606.1,0,0,0
충북,재활용 가능자원 분리배출,폐식용유,,1975.1,1975.1,0,0,0,0,0,0,0,0,0,0,0,1975.1,0,0,0
충북,재활용 가능자원 분리배출,폐전기전자제품,,1104.1,1104.1,0,0,0,838.9,0,0,0,0,0,0,0,265.2,0,0,0
충북,재활용 가능자원 분리배출,폐가구류,,303,303,0,0,0,268.5,0,0,0,0,0,0,0,34.5,0,0,0
충북,재활용 가능자원 분리배출,기타,,3798.4,3798.4,0,0,0,1800.8,0,0,0,0,0,0,0,1997.6,0,0,0
충북,재활용 가능자원 분리배출,재활용 잔재물,,14080.6,6674.5,4472.8,2879.1,54.2,6638,4472.8,2879.1,0,0,0,0,0,36.5,0,0,54.2
충북,음식물류 폐기물 분리배출,,,153843.6,137399.8,5354.3,11089.5,0,81525.4,5354.3,11089.5,0,2609.7,0,0,0,53264.7,0,0,0
충남,합계,,,835510.4,414219.7,366380,47089.7,7821,170450.8,281271.6,46639.7,7821,33.5,0,0,0,243735.4,85108.4,450,0
충남,혼합배출,소계,,399785.3,4078.9,343448.2,45861.2,6397,2684.5,265161.2,45411.2,6397,0,0,0,0,1394.4,78287,450,0
충남,혼합배출,가연성,소계,349536.4,657,320279.7,22202.7,6397,657,246643.9,22202.7,6397,0,0,0,0,0,73635.8,0,0
충남,혼합배출,가연성,폐지류,102021.6,365,93989.5,7667.1,0,365,69913.3,7667.1,0,0,0,0,0,0,24076.2,0,0
충남,혼합배출,가연성,폐합성수지류,79203.7,146,73380.3,5677.4,0,146,54258.2,5677.4,0,0,0,0,0,0,19122.1,0,0
충남,혼합배출,가연성,폐고무류,16031.3,0,15428.3,603,0,0,13353.1,603,0,0,0,0,0,0,2075.2,0,0
충남,혼합배출,가연성,폐섬유류,25044.8,0,23508.4,1536.4,0,0,21942.7,1536.4,0,0,0,0,0,0,1565.7,0,0
충남,혼합배출,가연성,음식물류 폐기물,45478.8,0,35867.3,3214.5,6397,0,31482.6,3214.5,6397,0,0,0,0,0,4384.7,0,0
충남,혼합배출,가연성,폐목재류,38171.3,146,37269.8,755.5,0,146,35546.3,755.5,0,0,0,0,0,0,1723.5,0,0
충남,혼합배출,가연성,기타,43584.9,0,40836.1,2748.8,0,0,20147.7,2748.8,0,0,0,0,0,0,20688.4,0,0
충남,혼합배출,불연성,소계,47286.2,2598.9,21149.7,23537.6,0,1204.5,16948.4,23087.6,0,0,0,0,0,1394.4,4201.3,450,0
충남,혼합배출,불연성,폐금속류,8864.4,328.5,7179.1,1356.8,0,328.5,5915.7,1356.8,0,0,0,0,0,0,1263.4,0,0
충남,혼합배출,불연성,폐유리류,12995.9,365,8381.8,4249.1,0,365,6249,4249.1,0,0,0,0,0,0,2132.8,0,0
충남,혼합배출,불연성,폐토사류,9945.5,1128.8,734,8082.7,0,146,556.6,8082.7,0,0,0,0,0,982.8,177.4,0,0
충남,혼합배출,불연성,폐타일 및 도자기류,2300.2,36.5,106.8,2156.9,0,36.5,62.6,1706.9,0,0,0,0,0,0,44.2,450,0
충남,혼합배출,불연성,연탄재,4928.8,448.1,135.7,4345,0,36.5,67.8,4345,0,0,0,0,0,411.6,67.9,0,0
충남,혼합배출,불연성,기타,8251.4,292,4612.3,3347.1,0,292,4096.7,3347.1,0,0,0,0,0,0,515.6,0,0
충남,혼합배출,건설폐재류,,2544.8,786.5,1638.3,120,0,786.5,1565.3,120,0,0,0,0,0,0,73,0,0
충남,혼합배출,기타(배출불명등),,417.9,36.5,380.5,0.9,0,36.5,3.6,0.9,0,0,0,0,0,0,376.9,0,0
충남,재활용 가능자원 분리배출,소계,,229187.4,219827.6,8131.3,1228.5,0,71042.1,1309.9,1228.5,0,0,0,0,0,148785.5,6821.4,0,0
충남,재활용 가능자원 분리배출,폐지류,종이팩,1819,1819,0,0,0,191.5,0,0,0,0,0,0,0,1627.5,0,0,0
충남,재활용 가능자원 분리배출,폐지류,기타,52887.5,52887.5,0,0,0,2484.4,0,0,0,0,0,0,0,50403.1,0,0,0
충남,재활용 가능자원 분리배출,고철류,,61866.1,61866.1,0,0,0,753.3,0,0,0,0,0,0,0,61112.8,0,0,0
충남,재활용 가능자원 분리배출,금속캔,,3247.1,3247.1,0,0,0,673.3,0,0,0,0,0,0,0,2573.8,0,0,0
충남,재활용 가능자원 분리배출,폐합성수지류,비닐류,4365.2,4365.2,0,0,0,2475.2,0,0,0,0,0,0,0,1890,0,0,0
충남,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1515.4,1515.4,0,0,0,957.6,0,0,0,0,0,0,0,557.8,0,0,0
충남,재활용 가능자원 분리배출,폐합성수지류,PET병,4992.9,4992.9,0,0,0,2265.2,0,0,0,0,0,0,0,2727.7,0,0,0
충남,재활용 가능자원 분리배출,폐합성수지류,기타,11238.9,11238.9,0,0,0,7235,0,0,0,0,0,0,0,4003.9,0,0,0
충남,재활용 가능자원 분리배출,폐고무류,,134.6,134.6,0,0,0,61.6,0,0,0,0,0,0,0,73,0,0,0
충남,재활용 가능자원 분리배출,폐유리병류,,9126.3,9126.3,0,0,0,3787.2,0,0,0,0,0,0,0,5339.1,0,0,0
충남,재활용 가능자원 분리배출,폐의류,,3562.7,3562.7,0,0,0,100.3,0,0,0,0,0,0,0,3462.4,0,0,0
충남,재활용 가능자원 분리배출,폐섬유류,,73,73,0,0,0,36.5,0,0,0,0,0,0,0,36.5,0,0,0
충남,재활용 가능자원 분리배출,폐형광등,,348.2,348.2,0,0,0,285.7,0,0,0,0,0,0,0,62.5,0,0,0
충남,재활용 가능자원 분리배출,폐전지류,,198.7,198.7,0,0,0,112.7,0,0,0,0,0,0,0,86,0,0,0
충남,재활용 가능자원 분리배출,영농폐기물,농약용기류,12299.8,12299.8,0,0,0,11431.4,0,0,0,0,0,0,0,868.4,0,0,0
충남,재활용 가능자원 분리배출,영농폐기물,폐비닐,15160.3,15160.3,0,0,0,5909.9,0,0,0,0,0,0,0,9250.4,0,0,0
충남,재활용 가능자원 분리배출,폐식용유,,36.5,36.5,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0
충남,재활용 가능자원 분리배출,폐전기전자제품,,17709.3,17709.3,0,0,0,15890.7,0,0,0,0,0,0,0,1818.6,0,0,0
충남,재활용 가능자원 분리배출,폐가구류,,2396.6,2396.6,0,0,0,2280.1,0,0,0,0,0,0,0,116.5,0,0,0
충남,재활용 가능자원 분리배출,기타,,1539.7,1539.7,0,0,0,371.7,0,0,0,0,0,0,0,1168,0,0,0
충남,재활용 가능자원 분리배출,재활용 잔재물,,24669.6,15309.8,8131.3,1228.5,0,13702.3,1309.9,1228.5,0,0,0,0,0,1607.5,6821.4,0,0
충남,음식물류 폐기물 분리배출,,,206537.7,190313.2,14800.5,0,1424,96724.2,14800.5,0,1424,33.5,0,0,0,93555.5,0,0,0
전북,합계,,,575943.1,282730.5,164625.3,114440.3,14147,140549.2,140956.3,110829.3,0,1340,0,965,0,140841.3,23669,2646,14147
전북,혼합배출,소계,,283849.9,12875.8,152913.7,108177.4,9883,5963.8,130873.9,108177.4,0,0,0,0,0,6912,22039.8,0,9883
전북,혼합배출,가연성,소계,236189.2,9393.6,139509.1,77403.5,9883,4351.6,118454.5,77403.5,0,0,0,0,0,5042,21054.6,0,9883
전북,혼합배출,가연성,폐지류,77387.3,2202.3,51540.6,23644.4,0,1982.3,46189.2,23644.4,0,0,0,0,0,220,5351.4,0,0
전북,혼합배출,가연성,폐합성수지류,62812.8,4827.8,38078.6,19906.4,0,2108.8,33399.6,19906.4,0,0,0,0,0,2719,4679,0,0
전북,혼합배출,가연성,폐고무류,5304.6,81.1,4105.6,1117.9,0,74.4,3868.3,1117.9,0,0,0,0,0,6.7,237.3,0,0
전북,혼합배출,가연성,폐섬유류,19350.4,59.9,15730.2,3560.3,0,0,14966.5,3560.3,0,0,0,0,0,59.9,763.7,0,0
전북,혼합배출,가연성,음식물류 폐기물,19969,1520.7,3634.7,4930.6,9883,0,2839.9,4930.6,0,0,0,0,0,1520.7,794.8,0,9883
전북,혼합배출,가연성,폐목재류,10801.5,204.8,8506.3,2090.4,0,186.1,8105.7,2090.4,0,0,0,0,0,18.7,400.6,0,0
전북,혼합배출,가연성,기타,40563.6,497,17913.1,22153.5,0,0,9085.3,22153.5,0,0,0,0,0,497,8827.8,0,0
전북,혼합배출,불연성,소계,40661.8,2750.2,10404.6,27507,0,1612.2,9419.4,27507,0,0,0,0,0,1138,985.2,0,0
전북,혼합배출,불연성,폐금속류,12570,597.2,3808.5,8164.3,0,195.2,3531.3,8164.3,0,0,0,0,0,402,277.2,0,0
전북,혼합배출,불연성,폐유리류,14057.5,1121,4003.2,8933.3,0,750,3553.6,8933.3,0,0,0,0,0,371,449.6,0,0
전북,혼합배출,불연성,폐토사류,3744,9.8,1404,2330.2,0,0,1376.4,2330.2,0,0,0,0,0,9.8,27.6,0,0
전북,혼합배출,불연성,폐타일 및 도자기류,2496.5,70.6,33.1,2392.8,0,0,15.2,2392.8,0,0,0,0,0,70.6,17.9,0,0
전북,혼합배출,불연성,연탄재,2367.2,101,110.3,2155.9,0,0,16.5,2155.9,0,0,0,0,0,101,93.8,0,0
전북,혼합배출,불연성,기타,5426.6,850.6,1045.5,3530.5,0,667,926.4,3530.5,0,0,0,0,0,183.6,119.1,0,0
전북,혼합배출,건설폐재류,,701.7,0,0,701.7,0,0,0,701.7,0,0,0,0,0,0,0,0,0
전북,혼합배출,기타(배출불명등),,6297.2,732,3000,2565.2,0,0,3000,2565.2,0,0,0,0,0,732,0,0,0
전북,재활용 가능자원 분리배출,소계,,114864.6,94467.6,11711.6,4421.4,4264,55751.5,10082.4,1885.4,0,0,0,0,0,38716.1,1629.2,2536,4264
전북,재활용 가능자원 분리배출,폐지류,종이팩,1801.9,1801.9,0,0,0,1799.5,0,0,0,0,0,0,0,2.4,0,0,0
전북,재활용 가능자원 분리배출,폐지류,기타,11867.9,11867.9,0,0,0,2791,0,0,0,0,0,0,0,9076.9,0,0,0
전북,재활용 가능자원 분리배출,고철류,,16121.4,16121.4,0,0,0,1189.1,0,0,0,0,0,0,0,14932.3,0,0,0
전북,재활용 가능자원 분리배출,금속캔,,2233.4,2233.4,0,0,0,1589.6,0,0,0,0,0,0,0,643.8,0,0,0
전북,재활용 가능자원 분리배출,폐합성수지류,비닐류,5478,5478,0,0,0,3129,0,0,0,0,0,0,0,2349,0,0,0
전북,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1941.4,1941.4,0,0,0,1272.2,0,0,0,0,0,0,0,669.2,0,0,0
전북,재활용 가능자원 분리배출,폐합성수지류,PET병,9167.3,9167.3,0,0,0,5155.3,0,0,0,0,0,0,0,4012,0,0,0
전북,재활용 가능자원 분리배출,폐합성수지류,기타,3693.9,3693.9,0,0,0,2416.4,0,0,0,0,0,0,0,1277.5,0,0,0
전북,재활용 가능자원 분리배출,폐고무류,,100.7,100.7,0,0,0,100.7,0,0,0,0,0,0,0,0,0,0,0
전북,재활용 가능자원 분리배출,폐유리병류,,10698.3,10698.3,0,0,0,7020.3,0,0,0,0,0,0,0,3678,0,0,0
전북,재활용 가능자원 분리배출,폐의류,,785,785,0,0,0,675,0,0,0,0,0,0,0,110,0,0,0
전북,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전북,재활용 가능자원 분리배출,폐형광등,,604.4,604.4,0,0,0,304.3,0,0,0,0,0,0,0,300.1,0,0,0
전북,재활용 가능자원 분리배출,폐전지류,,146.3,146.3,0,0,0,89.3,0,0,0,0,0,0,0,57,0,0,0
전북,재활용 가능자원 분리배출,영농폐기물,농약용기류,1131.2,1131.2,0,0,0,1113.3,0,0,0,0,0,0,0,17.9,0,0,0
전북,재활용 가능자원 분리배출,영농폐기물,폐비닐,13224.8,13224.8,0,0,0,12785,0,0,0,0,0,0,0,439.8,0,0,0
전북,재활용 가능자원 분리배출,폐식용유,,20.5,20.5,0,0,0,6.5,0,0,0,0,0,0,0,14,0,0,0
전북,재활용 가능자원 분리배출,폐전기전자제품,,2134.9,2134.9,0,0,0,998.7,0,0,0,0,0,0,0,1136.2,0,0,0
전북,재활용 가능자원 분리배출,폐가구류,,9961.5,9961.5,0,0,0,9961.5,0,0,0,0,0,0,0,0,0,0,0
전북,재활용 가능자원 분리배출,기타,,499.5,499.5,0,0,0,499.5,0,0,0,0,0,0,0,0,0,0,0
전북,재활용 가능자원 분리배출,재활용 잔재물,,23252.3,2855.3,11711.6,4421.4,4264,2855.3,10082.4,1885.4,0,0,0,0,0,0,1629.2,2536,4264
전북,음식물류 폐기물 분리배출,,,177228.6,175387.1,0,1841.5,0,78833.9,0,766.5,0,1340,0,965,0,95213.2,0,110,0
전남,합계,,,628020,246650.4,122351.8,254418.8,4599,179452.9,120770.6,253688.8,0,121.1,0,0,0,67076.4,1581.2,730,4599
전남,혼합배출,소계,,365311.3,28496.4,106480.8,230334.1,0,25369.4,104899.6,229604.1,0,0,0,0,0,3127,1581.2,730,0
전남,혼합배출,가연성,소계,330108.7,25476.9,100877.9,203753.9,0,22721.9,99296.7,203753.9,0,0,0,0,0,2755,1581.2,0,0
전남,혼합배출,가연성,폐지류,102510,7074.6,31187.5,64247.9,0,6224.6,31097.5,64247.9,0,0,0,0,0,850,90,0,0
전남,혼합배출,가연성,폐합성수지류,78670.6,9114.5,22418.8,47137.3,0,8343.5,21514.6,47137.3,0,0,0,0,0,771,904.2,0,0
