구분,,발생량및,,총계,종량제에 의한 혼합배출,,,,,,,,,,,,,,재활용가능자원 분리배출,,,,,,,,,,,,,,,,,,음식물류 폐기물
,,처리현황,,,소계,가연성,,,,,,,불연성,,,,,기타,소계,종이류,유리병류,캔류,합성,플라,발포,전자제품,전지류,타이어,윤활유,형광등,고철류,의류,영농,가구류,폐식용유,기타,분리배출
부산,부산진구,발생량,발생량,305.7,113.5,87.3,2.4,15.9,1.9,1.1,45.1,20.9,10.7,0.2,0.4,0,10.1,15.5,125.2,50.4,22,5.5,7.7,11.5,0.5,1.4,0,0,0,0.4,13.1,0,0,0,0,12.7,67
부산,부산진구,처리방법,매립,31.7,31.7,19.9,0.4,0.5,0.5,0.8,13.1,4.6,10,0.1,0.1,0,9.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,부산진구,처리방법,소각,1.3,1.3,1.1,0.2,0.5,0.1,0.1,0.2,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,부산진구,처리방법,재활용,272.7,80.5,66.3,1.8,14.9,1.3,0.2,31.8,16.3,0.5,0.1,0.3,0,0.1,13.7,125.2,50.4,22,5.5,7.7,11.5,0.5,1.4,0,0,0,0.4,13.1,0,0,0,0,12.7,67
부산,동래구,발생량,발생량,222.8,71.2,60,1.6,10.6,1.3,0.7,31.2,14.6,7.6,0.2,0.4,0,7,3.6,101.3,42,17.3,4.5,6.1,3,5.1,1.3,0,0,0,0.1,11.2,0,0,0,0,10.7,50.3
부산,동래구,처리방법,매립,23.6,23.6,14.1,0.3,0.3,0.4,0.6,9.2,3.3,7.2,0.1,0.1,0,7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,재활용,199.2,47.6,45.9,1.3,10.3,0.9,0.1,22,11.3,0.4,0.1,0.3,0,0,1.3,101.3,42,17.3,4.5,6.1,3,5.1,1.3,0,0,0,0.1,11.2,0,0,0,0,10.7,50.3
부산,남구,발생량,발생량,199.1,52.8,42.7,1.1,7.4,0.9,0.5,22.4,10.4,5.7,0.2,0.3,0,5.2,4.4,107.3,44.6,18.4,4.7,4.5,9.7,0.4,1.1,0,0,0,0.2,12,0,0,0,0,11.7,39
부산,남구,처리방법,매립,16.1,16.1,10.7,0.2,0.2,0.3,0.4,7.1,2.5,5.4,0.1,0.1,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,재활용,183,36.7,32,0.9,7.2,0.6,0.1,15.3,7.9,0.3,0.1,0.2,0,0,4.4,107.3,44.6,18.4,4.7,4.5,9.7,0.4,1.1,0,0,0,0.2,12,0,0,0,0,11.7,39
부산,북구,발생량,발생량,237.4,73.5,60,1.6,10.3,1.3,0.7,31.6,14.5,8.6,0.2,0.3,0,8.1,4.9,103.8,48.2,19.8,5.3,3.6,12.5,0.2,1.3,0,0,0,0.2,0.2,0,0,0,0,12.5,60.1
부산,북구,처리방법,매립,28.3,28.3,16.3,0.4,0.4,0.4,0.6,10.7,3.8,8.3,0.1,0.1,0,8.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,소각,0.3,0.3,0.3,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,재활용,208.8,44.9,43.4,1.2,9.7,0.9,0.1,20.8,10.7,0.3,0.1,0.2,0,0,1.2,103.8,48.2,19.8,5.3,3.6,12.5,0.2,1.3,0,0,0,0.2,0.2,0,0,0,0,12.5,60.1
부산,해운대구,발생량,발생량,300.8,98.4,79,8.9,30.1,3,5.3,24.3,7.4,11.9,0.1,0.1,0,11.7,7.5,114.2,41.1,21.1,6.1,9.2,3,8.5,2,0.1,0,0,0.3,10,0,0,0,0,12.8,88.2
부산,해운대구,처리방법,매립,12.8,12.8,7.1,0.1,0.2,0.2,0.3,4.6,1.7,3.7,0,0,0,3.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,소각,61.2,61.2,48.9,8.2,24.7,2.4,4.9,8.7,0,8,0,0,0,8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,재활용,226.8,24.4,23,0.6,5.2,0.4,0.1,11,5.7,0.2,0.1,0.1,0,0,1.2,114.2,41.1,21.1,6.1,9.2,3,8.5,2,0.1,0,0,0.3,10,0,0,0,0,12.8,88.2
부산,사하구,발생량,발생량,331.9,102.1,80.6,11.3,35.7,3.6,6.6,19.7,3.7,12.6,0,0.1,0,12.5,8.9,172.8,74.3,30.5,8.1,12.6,11.7,0.7,1.9,0,0,0,0.2,19.9,0,0,0,0,12.9,57
부산,사하구,처리방법,매립,7.1,7.1,4,0.1,0.1,0.1,0.2,2.6,0.9,2,0,0,0,2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,소각,82.3,82.3,65.3,10.9,33,3.3,6.4,11.7,0,10.5,0,0,0,10.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,재활용,242.5,12.7,11.3,0.3,2.6,0.2,0,5.4,2.8,0.1,0,0.1,0,0,1.3,172.8,74.3,30.5,8.1,12.6,11.7,0.7,1.9,0,0,0,0.2,19.9,0,0,0,0,12.9,57
부산,금정구,발생량,발생량,160.8,29.9,25.6,0.7,4.2,0.6,0.4,13,6.7,1.1,0.1,1,0,0,3.2,76.3,34.7,12.7,3.3,5.4,5.8,0.4,0.7,0.1,0,0,0.1,8.8,0,0,0,0,4.3,54.6
부산,금정구,처리방법,매립,8.1,8.1,7.9,0.2,0.2,0.2,0.3,5.1,1.9,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,소각,0.4,0.4,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,재활용,152.3,21.4,17.3,0.5,4,0.4,0.1,7.9,4.4,0.9,0,0.9,0,0,3.2,76.3,34.7,12.7,3.3,5.4,5.8,0.4,0.7,0.1,0,0,0.1,8.8,0,0,0,0,4.3,54.6
부산,강서구,발생량,발생량,85.1,39.8,29.7,1.5,7.1,0.8,0.8,13.5,6,3.4,0.2,0.2,0,3,6.7,15.9,6.7,1.8,0.8,1.1,1.6,0.2,0.9,0,0,0,0.1,1.5,0,0.1,0,0,1.1,29.4
부산,강서구,처리방법,매립,12.1,12.1,4.7,0.1,0.1,0.1,0.2,3.1,1.1,2.4,0.1,0.1,0,2.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,소각,5.9,5.9,5.1,0.9,2.5,0.3,0.5,0.9,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,재활용,67.1,21.8,19.9,0.5,4.5,0.4,0.1,9.5,4.9,0.2,0.1,0.1,0,0,1.7,15.9,6.7,1.8,0.8,1.1,1.6,0.2,0.9,0,0,0,0.1,1.5,0,0.1,0,0,1.1,29.4
부산,연제구,발생량,발생량,163.7,45,38,2,17.8,0.8,0,9.6,7.8,4.6,0,0,0,4.6,2.4,87.5,35.2,15.1,3.9,5.5,7.1,0.4,0.9,0.1,0,0,0.1,9.8,0,0,0,0,9.4,31.2
부산,연제구,처리방법,매립,5,5,2.4,0.1,0.7,0.1,0,0.6,0.9,1.8,0,0,0,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,소각,34.2,34.2,30.2,1.8,16.3,0.4,0,7.6,4.1,2.7,0,0,0,2.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,재활용,124.5,5.8,5.4,0.1,0.8,0.3,0,1.4,2.8,0.1,0,0,0,0.1,0.3,87.5,35.2,15.1,3.9,5.5,7.1,0.4,0.9,0.1,0,0,0.1,9.8,0,0,0,0,9.4,31.2
부산,수영구,발생량,발생량,139.6,38.3,29.3,3.6,11.9,1.2,2.1,8.3,2.2,4.5,0,0,0,4.5,4.5,67.9,27.6,11.6,3.1,4.5,4.8,0.3,0.8,0,0,0,0.2,7.7,0,0,0,0,7.3,33.4
부산,수영구,처리방법,매립,5.2,5.2,2.3,0,0.1,0.1,0.1,1.5,0.5,1.2,0,0,0,1.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,소각,26.2,26.2,20.5,3.4,10.4,1,2,3.7,0,3.3,0,0,0,3.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,재활용,108.2,6.9,6.5,0.2,1.4,0.1,0,3.1,1.7,0,0,0,0,0,0.4,67.9,27.6,11.6,3.1,4.5,4.8,0.3,0.8,0,0,0,0.2,7.7,0,0,0,0,7.3,33.4
부산,사상구,발생량,발생량,189.2,53.4,44.7,0.3,5.6,5.2,2.1,27.9,3.6,0.4,0.1,0.3,0,0,8.3,85.6,34.1,14.8,3.7,6.4,2.4,5.1,1.4,0,0,0,0.2,9,0,0,0,0,8.5,50.2
부산,사상구,처리방법,매립,23.4,23.4,21.4,0.2,4.3,3.8,1.9,9.4,1.8,0.4,0.1,0.3,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,소각,0.4,0.4,0.4,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,재활용,165.4,29.6,22.9,0.1,1.2,1.3,0.1,18.4,1.8,0,0,0,0,0,6.7,85.6,34.1,14.8,3.7,6.4,2.4,5.1,1.4,0,0,0,0.2,9,0,0,0,0,8.5,50.2
부산,기장군,발생량,발생량,126.3,50.5,31,4.9,9.6,0.8,1.6,5.1,9,6.7,0.1,0,0,6.6,12.8,32.2,13.3,5.4,1.4,2.5,1.8,0.2,0.8,0,0,0,0.1,3.6,0,0.3,0,0,2.8,43.6
부산,기장군,처리방법,매립,6.3,6.3,3.5,0.1,0.4,0,0.8,0.3,1.9,0.5,0.1,0,0,0.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,소각,37.4,37.4,23.6,4.8,9.2,0.8,0.8,4.8,3.2,4.2,0,0,0,4.2,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,재활용,82.6,6.8,3.9,0,0,0,0,0,3.9,2,0,0,0,2,0.9,32.2,13.3,5.4,1.4,2.5,1.8,0.2,0.8,0,0,0,0.1,3.6,0,0.3,0,0,2.8,43.6
대구,중구,발생량,발생량,146.8,65.1,60.5,4.2,13.5,1.2,0.6,12.2,28.8,4.6,1.4,1,0.2,2,0,49.6,11.3,12.4,3.6,4.8,3.2,0.2,0,0,0,0,0,2.1,1.9,0,5.9,0,4.2,32.1
대구,중구,처리방법,매립,22.8,22.8,21.2,1.5,4.7,0.4,0.2,4.3,10.1,1.6,0.5,0.3,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,소각,5.6,5.6,5.2,0.4,1.2,0.1,0,1,2.5,0.4,0.1,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,재활용,118.4,36.7,34.1,2.3,7.6,0.7,0.4,6.9,16.2,2.6,0.8,0.6,0.1,1.1,0,49.6,11.3,12.4,3.6,4.8,3.2,0.2,0,0,0,0,0,2.1,1.9,0,5.9,0,4.2,32.1
대구,동구,발생량,발생량,302.1,156.9,145.8,10.1,32.7,2.8,1.3,29.5,69.4,11.1,3.5,2.3,0.5,4.8,0,61.5,5.7,9.4,4.2,6.8,5.7,0,0.4,0.1,0.1,0,0.1,4.4,0.9,0,4.5,0,19.2,83.7
대구,동구,처리방법,매립,39.3,39.3,36.5,2.5,8.2,0.7,0.3,7.4,17.4,2.8,0.9,0.6,0.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,소각,28.2,28.2,26.2,1.8,5.9,0.5,0.2,5.3,12.5,2,0.6,0.4,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,재활용,234.6,89.4,83.1,5.8,18.6,1.6,0.8,16.8,39.5,6.3,2,1.3,0.3,2.7,0,61.5,5.7,9.4,4.2,6.8,5.7,0,0.4,0.1,0.1,0,0.1,4.4,0.9,0,4.5,0,19.2,83.7
대구,서구,발생량,발생량,227.3,107.4,99.8,6.8,22.4,1.9,1,20.2,47.5,7.6,2.4,1.7,0.3,3.2,0,78.1,44.7,10.5,5.8,2.6,2.4,0.3,0.1,0,0,0,0,0,0.9,0,2.5,0,8.3,41.8
대구,서구,처리방법,매립,44.2,44.2,41.1,2.9,9.2,0.8,0.4,8.3,19.5,3.1,1,0.7,0.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,소각,30.7,30.7,28.5,1.9,6.4,0.5,0.3,5.8,13.6,2.2,0.7,0.5,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,재활용,152.4,32.5,30.2,2,6.8,0.6,0.3,6.1,14.4,2.3,0.7,0.5,0.1,1,0,78.1,44.7,10.5,5.8,2.6,2.4,0.3,0.1,0,0,0,0,0,0.9,0,2.5,0,8.3,41.8
대구,남구,발생량,발생량,162.9,84.9,78.9,5.5,17.7,1.5,0.7,16,37.5,6,1.9,1.3,0.2,2.6,0,50.7,7.5,10.5,5.3,9.2,13.5,0,1.3,0,0,0,0.1,0,0.8,0,2,0,0.5,27.3
대구,남구,처리방법,매립,36.8,36.8,34.2,2.4,7.7,0.7,0.3,6.8,16.3,2.6,0.8,0.6,0.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,소각,12.9,12.9,12,0.8,2.7,0.2,0.1,2.5,5.7,0.9,0.3,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,재활용,113.2,35.2,32.7,2.3,7.3,0.6,0.3,6.7,15.5,2.5,0.8,0.5,0.1,1.1,0,50.7,7.5,10.5,5.3,9.2,13.5,0,1.3,0,0,0,0.1,0,0.8,0,2,0,0.5,27.3
대구,북구,발생량,발생량,418.1,192.4,178.7,12.5,40,3.4,10.4,36.2,76.2,13.7,4.2,3.1,0.6,5.8,0,114.4,35.4,11.4,5.8,6.3,7,0.5,0.6,0.1,0,0,23.8,4.3,4.6,0,13.8,0.8,0,111.3
대구,북구,처리방법,매립,62.2,62.2,57.4,3.9,12.8,1.1,3.3,11.7,24.6,4.8,1.3,1,0.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,북구,처리방법,소각,24,24,22.2,1.8,5,0.5,1.3,4.5,9.1,1.8,0.7,0.4,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,북구,처리방법,재활용,331.9,106.2,99.1,6.8,22.2,1.8,5.8,20,42.5,7.1,2.2,1.7,0,3.2,0,114.4,35.4,11.4,5.8,6.3,7,0.5,0.6,0.1,0,0,23.8,4.3,4.6,0,13.8,0.8,0,111.3
대구,수성구,발생량,발생량,378,168.8,157,11,35.1,3,1.5,31.8,74.6,11.8,3.7,2.5,0.5,5.1,0,94.2,17.6,12,7.9,6.1,11.9,0.5,0.7,0.1,0,0,2.3,13.2,5,0,15.8,0.2,0.9,115
대구,수성구,처리방법,매립,49.3,49.3,45.9,3.2,10.3,0.9,0.4,9.3,21.8,3.4,1.1,0.7,0.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,수성구,처리방법,소각,28.6,28.6,26.6,1.9,5.9,0.5,0.3,5.4,12.6,2,0.6,0.4,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,수성구,처리방법,재활용,300.1,90.9,84.5,5.9,18.9,1.6,0.8,17.1,40.2,6.4,2,1.4,0.3,2.7,0,94.2,17.6,12,7.9,6.1,11.9,0.5,0.7,0.1,0,0,2.3,13.2,5,0,15.8,0.2,0.9,115
대구,달서구,발생량,발생량,561.1,244.1,227.1,15.9,50.8,4.4,2.2,45.9,107.9,17,5.3,3.7,0.7,7.3,0,173.2,37.3,19.5,9.5,25.3,9.7,5.8,0.1,0.3,0.1,0,0.3,20.5,3.1,0,17.6,0.1,24,143.8
대구,달서구,처리방법,매립,77.7,77.7,72.3,5.1,16.2,1.4,0.7,14.6,34.3,5.4,1.7,1.2,0.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,소각,92,92,85.5,6,19.1,1.7,0.8,17.3,40.6,6.5,2,1.4,0.3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,재활용,391.4,74.4,69.3,4.8,15.5,1.3,0.7,14,33,5.1,1.6,1.1,0.2,2.2,0,173.2,37.3,19.5,9.5,25.3,9.7,5.8,0.1,0.3,0.1,0,0.3,20.5,3.1,0,17.6,0.1,24,143.8
대구,달성군,발생량,발생량,200.1,95.5,88.5,0,27.3,1.7,1.1,23.1,35.3,7,2.6,1.6,0.4,2.4,0,49.6,17.4,9.2,1.5,3.9,9.8,0.3,0.1,0,0,0,0.1,0.6,0.3,0,6.1,0,0.3,55
대구,달성군,처리방법,매립,28.6,28.6,26.5,0,8.2,0.5,0.3,6.9,10.6,2.1,0.8,0.5,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,소각,23.2,23.2,21.5,0,6.6,0.4,0.3,5.6,8.6,1.7,0.6,0.4,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,재활용,148.3,43.7,40.5,0,12.5,0.8,0.5,10.6,16.1,3.2,1.2,0.7,0.2,1.1,0,49.6,17.4,9.2,1.5,3.9,9.8,0.3,0.1,0,0,0,0.1,0.6,0.3,0,6.1,0,0.3,55
인천,중구,발생량,발생량,131.3,64.2,46.5,5.8,9.7,8.2,8.5,7.6,6.7,17.7,5.7,5.2,2.3,4.5,0,14,6,1.2,0.5,1.7,2.8,0.2,0.4,0,0,0,0.1,0.5,0.6,0,0,0,0,53.1
인천,중구,처리방법,매립,17.7,17.7,0,0,0,0,0,0,0,17.7,5.7,5.2,2.3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,소각,46.5,46.5,46.5,5.8,9.7,8.2,8.5,7.6,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,재활용,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,1.2,0.5,1.7,2.8,0.2,0.4,0,0,0,0.1,0.5,0.6,0,0,0,0,53.1
인천,동구,발생량,발생량,52.8,20.8,12.9,0,3.8,0.2,0.3,3.4,5.2,7.9,1.5,0.4,1.4,4.6,0,10.4,2.2,1.2,0.7,3,1.1,0.3,0,0,0,0,0.5,0.7,0.6,0,0.1,0,0,21.6
인천,동구,처리방법,매립,7.9,7.9,0,0,0,0,0,0,0,7.9,1.5,0.4,1.4,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,소각,12.9,12.9,12.9,0,3.8,0.2,0.3,3.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,재활용,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2.2,1.2,0.7,3,1.1,0.3,0,0,0,0,0.5,0.7,0.6,0,0.1,0,0,21.6
인천,미추홀구,발생량,발생량,249.4,114.2,86.8,0.6,17.3,6.6,6.3,5.7,50.3,27.4,2.5,3,1.9,20,0,52.5,8.1,1.9,1.2,15.8,3.2,1,0.3,0.1,0,0,0,1.1,1,0,0.2,0,18.6,82.7
인천,미추홀구,처리방법,매립,27.4,27.4,0,0,0,0,0,0,0,27.4,2.5,3,1.9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,미추홀구,처리방법,소각,86.8,86.8,86.8,0.6,17.3,6.6,6.3,5.7,50.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,미추홀구,처리방법,재활용,135.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,8.1,1.9,1.2,15.8,3.2,1,0.3,0.1,0,0,0,1.1,1,0,0.2,0,18.6,82.7
인천,연수구,발생량,발생량,213.5,94.6,80.8,6.7,31.6,2,0.9,20,19.6,13.8,0.3,0.5,0.1,12.9,0,40.3,18,2.5,1.6,3.9,3.4,2.2,0.6,0.2,0,0,0.3,4.6,2,0,0.7,0.1,0.2,78.6
인천,연수구,처리방법,매립,13.8,13.8,0,0,0,0,0,0,0,13.8,0.3,0.5,0.1,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,소각,80.8,80.8,80.8,6.7,31.6,2,0.9,20,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,재활용,118.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,18,2.5,1.6,3.9,3.4,2.2,0.6,0.2,0,0,0.3,4.6,2,0,0.7,0.1,0.2,78.6
인천,남동구,발생량,발생량,336.7,131.1,105.3,0,16.9,3.9,3.6,3.3,77.6,25.8,0,0,0,25.8,0,55,25.1,3.7,2.6,11,7.9,0.9,0.4,0.1,0,0,0.3,0.8,1.7,0,0.2,0,0.3,150.6
인천,남동구,처리방법,매립,25.8,25.8,0,0,0,0,0,0,0,25.8,0,0,0,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,소각,105.3,105.3,105.3,0,16.9,3.9,3.6,3.3,77.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,재활용,205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,25.1,3.7,2.6,11,7.9,0.9,0.4,0.1,0,0,0.3,0.8,1.7,0,0.2,0,0.3,150.6
인천,부평구,발생량,발생량,328.9,151.2,137.4,12.4,58.3,3.7,1.7,36.9,24.4,11.5,3.4,5.5,0.8,1.8,2.3,66.8,23.2,10.5,3.9,10.6,8.7,1.8,0,0,0,0,0,3.5,4.6,0,0,0,0,110.9
인천,부평구,처리방법,매립,53,53,48.7,4.4,20.6,1.4,0.6,13.1,8.6,4.1,1.2,2,0.3,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,소각,98.2,98.2,88.7,8,37.7,2.3,1.1,23.8,15.8,7.4,2.2,3.5,0.5,1.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,재활용,177.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8,23.2,10.5,3.9,10.6,8.7,1.8,0,0,0,0,0,3.5,4.6,0,0,0,0,110.9
인천,계양구,발생량,발생량,186.3,83.9,61.3,1.7,19.3,4,3.6,9,23.7,21.4,2.8,2.8,2.1,13.7,1.2,23.9,9.8,3.2,1.2,4.5,2.9,0.2,0.2,0.1,0,0,0.2,1.1,0.3,0,0,0,0.2,78.5
인천,계양구,처리방법,매립,33.5,33.5,12.8,0.6,5.7,0.7,0.4,3,2.4,20.7,2.6,2.5,2,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,소각,50.3,50.3,48.5,1.1,13.6,3.3,3.2,6,21.3,0.7,0.2,0.3,0.1,0.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,재활용,102.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,23.9,9.8,3.2,1.2,4.5,2.9,0.2,0.2,0.1,0,0,0.2,1.1,0.3,0,0,0,0.2,78.5
인천,서구,발생량,발생량,288.9,146.3,86.5,2.6,16.2,9.5,4.7,7.1,46.4,59.8,3.2,15.3,13.9,27.4,0,54.9,23.1,6.4,1.9,6.4,6.3,1.1,1.7,0.3,0,0,0.5,1.7,2.6,0,2,0,0.9,87.7
인천,서구,처리방법,매립,59.8,59.8,0,0,0,0,0,0,0,59.8,3.2,15.3,13.9,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,서구,처리방법,소각,86.5,86.5,86.5,2.6,16.2,9.5,4.7,7.1,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,서구,처리방법,재활용,142.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,23.1,6.4,1.9,6.4,6.3,1.1,1.7,0.3,0,0,0.5,1.7,2.6,0,2,0,0.9,87.7
인천,강화군,발생량,발생량,32.6,14.6,12.2,0,2.4,1.3,0.4,0.2,7.9,2.4,0.5,0.6,0.1,1.2,0,7.8,1.3,1.4,0.4,0,1.6,0,0.3,0,0,0,0,0.2,0,1.8,0.8,0,0,10.2
인천,강화군,처리방법,매립,2.9,2.9,0.6,0,0,0.2,0,0,0.4,2.3,0.4,0.6,0.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,강화군,처리방법,소각,11.7,11.7,11.6,0,2.4,1.1,0.4,0.2,7.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,강화군,처리방법,재활용,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,1.3,1.4,0.4,0,1.6,0,0.3,0,0,0,0,0.2,0,1.8,0.8,0,0,10.2
인천,옹진군,발생량,발생량,17.9,8.8,8.1,0,4.8,0.4,0,0,2.9,0.7,0.1,0,0.3,0.3,0,4.6,2,1.1,0.2,0.2,0.5,0,0.1,0,0,0,0,0.3,0,0.2,0,0,0,4.5
인천,옹진군,처리방법,매립,0.8,0.8,0.1,0,0,0.1,0,0,0,0.7,0.1,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,옹진군,처리방법,소각,8.1,8,8,0,4.8,0.3,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
