구분,,발생량및,,총계,종량제에 의한 혼합배출,,,,,,,,,,,,,,재활용가능자원 분리배출,,,,,,,,,,,,,,,,,,음식물류 폐기물
,,처리현황,,,소계,가연성,,,,,,,불연성,,,,,기타,소계,종이류,유리병류,캔류,합성,플라,발포,전자제품,전지류,타이어,윤활유,형광등,고철류,의류,영농,가구류,폐식용유,기타,분리배출
인천,청라경제청,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,청라경제청,처리방법,재활용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,동구,발생량,발생량,88.8,50,42.3,3.6,21.6,1,0.9,12.6,2.6,7.7,0,3.4,2.2,2.1,0,3.8,0.1,0.6,0,1,0.3,0.2,0,0,0,0,0.1,0.1,0,0,1.4,0,0,35
광주,동구,처리방법,매립,44.6,44.6,37.6,3.2,19.4,0.7,0.6,11.1,2.6,7,0,3.4,1.5,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,동구,처리방법,소각,5.4,5.4,4.7,0.4,2.2,0.3,0.3,1.5,0,0.7,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,동구,처리방법,재활용,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.1,0.6,0,1,0.3,0.2,0,0,0,0,0.1,0.1,0,0,1.4,0,0,35
광주,서구,발생량,발생량,245.9,109.6,83.2,10,7.2,4,4,29.6,28.4,26.4,0,11.3,9,6.1,0,19.4,0.5,2,0.3,3.7,2.1,0.3,0,0,0,0,0.2,0.3,0,0,8.7,0,1.3,116.9
광주,서구,처리방법,매립,38.4,38.4,29.1,4.4,2.8,2.8,2.8,7.5,8.8,9.3,0,3.6,2.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,서구,처리방법,소각,71.2,71.2,54.1,5.6,4.4,1.2,1.2,22.1,19.6,17.1,0,7.7,6.3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,서구,처리방법,재활용,136.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0.5,2,0.3,3.7,2.1,0.3,0,0,0,0,0.2,0.3,0,0,8.7,0,1.3,116.9
광주,남구,발생량,발생량,174.6,64.6,55.1,4.7,28.2,1.3,1.1,16.4,3.4,9.5,0,5.3,2.1,2.1,0,43.9,0.9,10.1,1.4,5.8,16.3,0.7,0.5,0,0,0,3.1,1.4,0,0.1,0.1,3.5,0,66.1
광주,남구,처리방법,매립,58.2,58.2,49.7,4.2,25.7,1,0.7,14.7,3.4,8.5,0,4.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,남구,처리방법,소각,6.4,6.4,5.4,0.5,2.5,0.3,0.4,1.7,0,1,0,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,남구,처리방법,재활용,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9,0.9,10.1,1.4,5.8,16.3,0.7,0.5,0,0,0,3.1,1.4,0,0.1,0.1,3.5,0,66.1
광주,북구,발생량,발생량,295,118.3,100.7,8.7,49.7,3.7,4.2,30.8,3.6,17.6,0,11.9,2.8,2.9,0,27.7,1,4.4,0.4,16,4.6,0,0.7,0.2,0,0,0.1,0.3,0,0,0,0,0,149
광주,북구,처리방법,매립,61.4,61.4,52.4,4.4,27.1,1,0.8,15.5,3.6,9,0,4.7,2.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,북구,처리방법,소각,56.9,56.9,48.3,4.3,22.6,2.7,3.4,15.3,0,8.6,0,7.2,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,북구,처리방법,재활용,176.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,1,4.4,0.4,16,4.6,0,0.7,0.2,0,0,0.1,0.3,0,0,0,0,0,149
광주,광산구,발생량,발생량,282.3,94.1,81.1,6.1,40.9,8.9,3.7,19.2,2.3,12.3,0,2.3,7.1,2.9,0.7,55.3,8.7,6.5,6.2,6.5,5.4,0,0,0,0,0,0,22,0,0,0,0,0,132.9
광주,광산구,처리방법,매립,44.4,44.4,39.1,2.3,21.8,6.4,0.7,5.8,2.1,5.3,0,2.3,0.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,광산구,처리방법,소각,49.7,49.7,42,3.8,19.1,2.5,3,13.4,0.2,7,0,0,6.4,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,광산구,처리방법,재활용,188.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3,8.7,6.5,6.2,6.5,5.4,0,0,0,0,0,0,22,0,0,0,0,0,132.9
대전,동구,발생량,발생량,227.6,89.3,55.4,6,1.1,0,0,1.1,47.2,1.9,1.7,0.2,0,0,32,72.6,21.1,11.3,2.7,12.6,4.2,0,0,0,0,0,0.2,16.8,0,2.3,0,0,1.4,65.7
대전,동구,처리방법,매립,50.8,50.8,32.7,3,0.1,0,0,0.4,29.2,1.1,1,0.1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,동구,처리방법,소각,38.5,38.5,22.7,3,1,0,0,0.7,18,0.8,0.7,0.1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,동구,처리방법,재활용,138.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6,21.1,11.3,2.7,12.6,4.2,0,0,0,0,0,0.2,16.8,0,2.3,0,0,1.4,65.7
대전,중구,발생량,발생량,245.3,83.3,75.9,6.4,21,6.7,5.8,15.1,20.9,7.4,0.9,1.9,0,4.6,0,88,34.8,11.3,6,12.5,8.5,0.3,0.7,0.1,0,0,0.3,9.3,0,0,3.9,0,0.3,74
대전,중구,처리방법,매립,46.7,46.7,39.3,3.5,7.4,3.6,3,8.6,13.2,7.4,0.9,1.9,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,중구,처리방법,소각,36.6,36.6,36.6,2.9,13.6,3.1,2.8,6.5,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,중구,처리방법,재활용,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,34.8,11.3,6,12.5,8.5,0.3,0.7,0.1,0,0,0.3,9.3,0,0,3.9,0,0.3,74
대전,서구,발생량,발생량,425.9,156,132.4,0,62.1,10.9,15.6,33.5,10.3,13.1,8.2,4.9,0,0,10.5,121,49.6,28.7,2.6,18.4,12.3,0,0,0.1,0,0,0.2,8.5,0,0.6,0,0,0,148.9
대전,서구,처리방법,매립,88,88,64.4,0,34,7.2,4.9,9.5,8.8,13.1,8.2,4.9,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,서구,처리방법,소각,68,68,68,0,28.1,3.7,10.7,24,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,서구,처리방법,재활용,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,49.6,28.7,2.6,18.4,12.3,0,0,0.1,0,0,0.2,8.5,0,0.6,0,0,0,148.9
대전,유성구,발생량,발생량,309.8,107.8,76.2,0,35.2,7.9,5.5,9,18.6,31.6,9.4,2.3,0,19.9,0,100.3,28.3,19.5,3.2,8.2,13,0.3,0,0.1,0,0,0.4,11.6,0,0,0,0,15.7,101.7
대전,유성구,처리방법,매립,46.6,46.6,29,0,9.5,3.4,1.9,4.7,9.5,17.6,6.5,1.5,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,유성구,처리방법,소각,61.2,61.2,47.2,0,25.7,4.5,3.6,4.3,9.1,14,2.9,0.8,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,유성구,처리방법,재활용,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.3,28.3,19.5,3.2,8.2,13,0.3,0,0.1,0,0,0.4,11.6,0,0,0,0,15.7,101.7
대전,대덕구,발생량,발생량,198.1,53,49.3,4.2,18.6,0.9,0.9,11.3,13.4,3.7,0.7,0.3,0.3,2.4,0,84.8,15.6,11.8,20.4,18,12.4,0.5,0.1,0.1,0,0,0.1,5.3,0,0,0,0,0.5,60.3
대전,대덕구,처리방법,매립,12,12,11,1,4.2,0.2,0.2,2.5,2.9,1,0.2,0.1,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,대덕구,처리방법,소각,41,41,38.3,3.2,14.4,0.7,0.7,8.8,10.5,2.7,0.5,0.2,0.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,대덕구,처리방법,재활용,145.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8,15.6,11.8,20.4,18,12.4,0.5,0.1,0.1,0,0,0.1,5.3,0,0,0,0,0.5,60.3
울산,중구,발생량,발생량,282,129,73,0,13.9,8,4.4,8,38.7,33.7,1.3,0,2.5,29.9,22.3,88.9,23.7,9.7,12,3,7.6,0.1,1.1,0,0,0,28.6,0.3,0,0.1,0,0.3,2.4,64.1
울산,중구,처리방법,매립,56,56,0,0,0,0,0,0,0,33.7,1.3,0,2.5,29.9,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,중구,처리방법,소각,79.3,73,73,0,13.9,8,4.4,8,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
울산,중구,처리방법,재활용,146.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,23.7,9.7,12,3,7.6,0.1,1.1,0,0,0,28.6,0.3,0,0.1,0,0.3,2.4,57.8
울산,남구,발생량,발생량,451.3,199.8,127.9,0,21.7,11.7,14.3,24.5,55.7,54.1,6.7,4.9,4.3,38.2,17.8,150.8,44.4,13.7,17.1,14.4,5.9,0.2,2.3,0.1,0,0,0.4,33.6,6.1,0,0,0,12.6,100.7
울산,남구,처리방법,매립,65.3,65.3,0,0,0,0,0,0,0,54.1,6.7,4.9,4.3,38.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,남구,처리방법,소각,145.2,134.5,127.9,0,21.7,11.7,14.3,24.5,55.7,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7
울산,남구,처리방법,재활용,240.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.8,44.4,13.7,17.1,14.4,5.9,0.2,2.3,0.1,0,0,0.4,33.6,6.1,0,0,0,12.6,90
울산,동구,발생량,발생량,204.4,90.1,78.4,4.5,21.4,14.1,2.6,13.6,22.2,9,1.3,2,0.3,5.4,2.7,68.8,11.5,10.6,6.2,5.4,3.1,0,0,0,0,0,0.1,26.1,0.8,0,0.1,0,4.9,45.5
울산,동구,처리방법,매립,20.6,20.6,15.1,0,0,0,0,0,15.1,4.8,0,0,0,4.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,동구,처리방법,소각,70.2,69.5,63.3,4.5,21.4,14.1,2.6,13.6,7.1,4.2,1.3,2,0.3,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
울산,동구,처리방법,재활용,113.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8,11.5,10.6,6.2,5.4,3.1,0,0,0,0,0,0.1,26.1,0.8,0,0.1,0,4.9,44.8
울산,북구,발생량,발생량,254.4,140.9,103.7,0,19.4,6.8,3.2,13.7,60.6,22.6,0,0,0,22.6,14.6,58.6,12.3,11.1,5.7,4.3,6.1,0.3,0.5,0,0,0,15.8,1.9,0,0.6,0,0,0,54.9
울산,북구,처리방법,매립,82.9,82.9,45.7,0,0,0,0,0,45.7,22.6,0,0,0,22.6,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,북구,처리방법,소각,59,58,58,0,19.4,6.8,3.2,13.7,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산,북구,처리방법,재활용,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6,12.3,11.1,5.7,4.3,6.1,0.3,0.5,0,0,0,15.8,1.9,0,0.6,0,0,0,53.9
울산,울주군,발생량,발생량,228.4,122.4,56.1,0,19.8,5.4,1.7,13.3,15.9,15.3,4,0.8,0.7,9.8,51,52.3,14.5,10.4,7.8,10.6,0.4,0.1,0.1,0,0,0,0.1,2.5,1.9,2.2,1.7,0,0,53.7
울산,울주군,처리방법,매립,33.4,33.4,1,0,0,0,0,0,1,1.4,0,0,0,1.4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,울주군,처리방법,소각,90.6,89,55.1,0,19.8,5.4,1.7,13.3,14.9,13.9,4,0.8,0.7,8.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
울산,울주군,처리방법,재활용,104.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3,14.5,10.4,7.8,10.6,0.4,0.1,0.1,0,0,0,0.1,2.5,1.9,2.2,1.7,0,0,52.1
세종,세종특별자치시,발생량,발생량,128.5,70.5,65.2,8.3,27.1,1.3,0.9,17,10.6,5.3,2.2,1.6,0.3,1.2,0,20.9,8.9,0.8,0.4,7.1,0.3,0,0,0,0,0,0.1,0.7,0,0.8,0,1.8,0,37.1
세종,세종특별자치시,처리방법,매립,9.9,9.9,9.2,1.2,3.8,0.2,0.1,2.4,1.5,0.7,0.3,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
세종,세종특별자치시,처리방법,소각,38.5,38.5,35.6,4.5,14.8,0.7,0.5,9.3,5.8,2.9,1.2,0.9,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
세종,세종특별자치시,처리방법,재활용,80.1,22.1,20.4,2.6,8.5,0.4,0.3,5.3,3.3,1.7,0.7,0.5,0.1,0.4,0,20.9,8.9,0.8,0.4,7.1,0.3,0,0,0,0,0,0.1,0.7,0,0.8,0,1.8,0,37.1
경기,수원시,발생량,발생량,1067.8,426.1,390.7,19.4,195.2,36.8,92.6,25.1,21.6,35.4,0,0,0,35.4,0,392.3,120.7,113.1,21.9,62.1,20.5,2.4,4.9,0.3,0.2,0,0.5,15.6,0.4,0,24.3,0,5.4,249.4
경기,수원시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,수원시,처리방법,소각,445.5,426.1,390.7,19.4,195.2,36.8,92.6,25.1,21.6,35.4,0,0,0,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4
경기,수원시,처리방법,재활용,622.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.3,120.7,113.1,21.9,62.1,20.5,2.4,4.9,0.3,0.2,0,0.5,15.6,0.4,0,24.3,0,5.4,230
경기,성남시,발생량,발생량,804.8,372,367.9,19.3,129.1,5.6,37.2,80.7,96,4.1,0,0,0,4.1,0,192.8,19,50.2,33,17.8,30.8,10.2,2.1,0.1,0,0,0.3,6.8,3.4,0,14.6,0.3,4.2,240
경기,성남시,처리방법,매립,4.1,4.1,0,0,0,0,0,0,0,4.1,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,성남시,처리방법,소각,367.9,367.9,367.9,19.3,129.1,5.6,37.2,80.7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,성남시,처리방법,재활용,432.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.8,19,50.2,33,17.8,30.8,10.2,2.1,0.1,0,0,0.3,6.8,3.4,0,14.6,0.3,4.2,240
경기,의정부시,발생량,발생량,344.5,124.3,110.5,20,25.6,23.2,1.5,17.6,22.6,13.4,6.3,7.1,0,0,0.4,103.3,33.2,23.7,6.8,5.2,12.1,0.6,3.8,0.1,0,0,0.8,15.3,0.3,0,1.3,0.1,0,116.9
경기,의정부시,처리방법,매립,1.3,1.3,1.1,0.2,0.3,0.2,0,0.2,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,의정부시,처리방법,소각,123,123,109.4,19.8,25.3,23,1.5,17.4,22.4,13.2,6.2,7,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,의정부시,처리방법,재활용,220.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.3,33.2,23.7,6.8,5.2,12.1,0.6,3.8,0.1,0,0,0.8,15.3,0.3,0,1.3,0.1,0,116.9
경기,안양시,발생량,발생량,405.2,205.7,195.7,29.8,49.1,19.9,21.2,63.2,12.5,10,2.6,2.3,2.4,2.7,0,50,0.6,5.3,1.4,6.1,3.1,0.6,1.4,0.1,0,0,0.1,0.7,0,0,29.8,0,0.8,149.5
경기,안양시,처리방법,매립,17.2,17.2,7.2,1.5,2,1,0.5,1,1.2,10,2.6,2.3,2.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,안양시,처리방법,소각,188.5,188.5,188.5,28.3,47.1,18.9,20.7,62.2,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,안양시,처리방법,재활용,199.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.6,5.3,1.4,6.1,3.1,0.6,1.4,0.1,0,0,0.1,0.7,0,0,29.8,0,0.8,149.5
경기,부천시,발생량,발생량,533.8,251.5,227.8,28.8,83.4,29.7,20.8,65.1,0,11,5.6,5.4,0,0,12.7,66.1,2.3,5.2,1.7,22.4,3.7,1.6,2,0.1,0,0,0.3,0.2,0,0,11.1,0,15.5,216.2
경기,부천시,처리방법,매립,74.1,74.1,66.5,8.5,25.8,6.7,6.6,18.9,0,3.7,1.9,1.8,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,부천시,처리방법,소각,143.6,128.8,117.6,14.7,40.6,18.6,9.9,33.8,0,4.9,2.5,2.4,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8
경기,부천시,처리방법,재활용,316.1,48.6,43.7,5.6,17,4.4,4.3,12.4,0,2.4,1.2,1.2,0,0,2.5,66.1,2.3,5.2,1.7,22.4,3.7,1.6,2,0.1,0,0,0.3,0.2,0,0,11.1,0,15.5,201.4
경기,광명시,발생량,발생량,223.9,121.2,120.3,0,93.7,21.2,3.2,1.8,0.4,0,0,0,0,0,0.9,30.9,3.8,2,2.1,15.7,4,3,0.1,0.1,0,0,0.1,0,0,0,0,0,0,71.8
경기,광명시,처리방법,매립,10.6,10.6,9.7,0,5,0,2.9,1.6,0.2,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,광명시,처리방법,소각,110.6,110.6,110.6,0,88.7,21.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,광명시,처리방법,재활용,102.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,3.8,2,2.1,15.7,4,3,0.1,0.1,0,0,0.1,0,0,0,0,0,0,71.8
경기,평택시,발생량,발생량,368.5,180.4,177.3,7.8,29.7,16.3,7.1,34.9,81.5,3.1,0.6,0.7,0.3,1.5,0,59.9,6.9,7.6,1.4,28.6,6.8,0.2,0.1,0.1,0,0.1,2,2.2,0.2,2.2,0,0.5,1,128.2
경기,평택시,처리방법,매립,84.9,84.9,81.8,3.5,13.2,5.3,2.8,14.9,42.1,3.1,0.6,0.7,0.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,평택시,처리방법,소각,95.5,95.5,95.5,4.3,16.5,11,4.3,20,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,평택시,처리방법,재활용,188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,6.9,7.6,1.4,28.6,6.8,0.2,0.1,0.1,0,0.1,2,2.2,0.2,2.2,0,0.5,1,128.2
경기,동두천시,발생량,발생량,79.5,32.4,32.4,0,6,2.9,3.6,4.1,15.8,0,0,0,0,0,0,15.4,3,1.2,0.9,1.3,1.3,0,0,0,0,0,7.1,0.6,0,0,0,0,0,31.7
경기,동두천시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,동두천시,처리방법,소각,32.4,32.4,32.4,0,6,2.9,3.6,4.1,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,동두천시,처리방법,재활용,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,3,1.2,0.9,1.3,1.3,0,0,0,0,0,7.1,0.6,0,0,0,0,0,31.7
경기,안산시,발생량,발생량,481.9,214.9,187.7,14.3,51.3,30.9,21.5,25.8,43.9,27.2,0.3,1.4,1.6,23.9,0,52.3,1,4.3,1.6,19.5,1.4,0.7,1.1,0.1,0,0,0.4,0.3,1.2,0.1,17.9,0,2.7,214.7
경기,안산시,처리방법,매립,81.3,81.3,76.8,0,17.9,12.3,0,2.7,43.9,4.5,0.3,1.4,1.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,안산시,처리방법,소각,133.6,133.6,110.9,14.3,33.4,18.6,21.5,23.1,0,22.7,0,0,0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,안산시,처리방법,재활용,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3,1,4.3,1.6,19.5,1.4,0.7,1.1,0.1,0,0,0.4,0.3,1.2,0.1,17.9,0,2.7,214.7
경기,고양시,발생량,발생량,798.3,296.7,292.5,25.8,77.3,14.6,91.2,65.7,17.9,4.2,1.5,2.7,0,0,0,179.7,76.9,31.7,5.6,8.1,15.9,0.9,0,0.1,0,0,1.2,33.6,0,0.4,0,0,5.3,321.9
경기,고양시,처리방법,매립,71.7,71.7,71.7,2.9,17.5,3.7,23,20.1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,고양시,처리방법,소각,225,225,220.8,22.9,59.8,10.9,68.2,45.6,13.4,4.2,1.5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,고양시,처리방법,재활용,501.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.7,76.9,31.7,5.6,8.1,15.9,0.9,0,0.1,0,0,1.2,33.6,0,0.4,0,0,5.3,321.9
경기,과천시,발생량,발생량,63,42.8,39.6,5.1,16.5,0.7,0.5,10.3,6.5,3.2,1.3,1,0.2,0.7,0,2.6,0.4,0.7,0.1,0,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,17.6
경기,과천시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,과천시,처리방법,소각,42.8,42.8,39.6,5.1,16.5,0.7,0.5,10.3,6.5,3.2,1.3,1,0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,과천시,처리방법,재활용,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4,0.7,0.1,0,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,17.6
경기,구리시,발생량,발생량,146.7,73.7,69.6,7.1,21.6,15.6,8.3,17,0,4.1,0,3.2,0.5,0.4,0,22.8,7,4,1,3.7,2.7,0.3,0.3,0,0,0,0.2,1.6,0.6,0,0,0,1.4,50.2
경기,구리시,처리방법,매립,7.3,7.1,6.7,0.8,2.5,0.9,0.7,1.8,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
경기,구리시,처리방법,소각,66.1,66.1,62.9,6.3,19.1,14.7,7.6,15.2,0,3.2,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,구리시,처리방법,재활용,73.3,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,22.8,7,4,1,3.7,2.7,0.3,0.3,0,0,0,0.2,1.6,0.6,0,0,0,1.4,50
경기,남양주시,발생량,발생량,375.7,157.2,109.1,6.7,19.4,11.9,0,36.1,35,48.1,0.4,1.9,45.8,0,0,62.6,3.6,5.4,0.7,18.3,5,0,0.1,0,0,0,0,1.1,0.3,0,22.3,0,5.8,155.9
경기,남양주시,처리방법,매립,33.2,33.2,23,1.4,4.1,2.5,0,7.6,7.4,10.2,0.1,0.4,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,남양주시,처리방법,소각,124,124,86.1,5.3,15.3,9.4,0,28.5,27.6,37.9,0.3,1.5,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,남양주시,처리방법,재활용,218.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6,3.6,5.4,0.7,18.3,5,0,0.1,0,0,0,0,1.1,0.3,0,22.3,0,5.8,155.9
경기,오산시,발생량,발생량,128.1,57.8,55,0,31,4.4,1.6,14.6,3.4,2.8,0,0,0,2.8,0,17,0.9,1.7,0.8,6.1,0.9,0.8,0,0,0,0,1.6,0,0,4.1,0,0,0.1,53.3
경기,오산시,처리방법,매립,8.2,8.2,5.4,0,3.3,0.5,0.1,0.3,1.2,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,오산시,처리방법,소각,49.6,49.6,49.6,0,27.7,3.9,1.5,14.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,오산시,처리방법,재활용,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9,1.7,0.8,6.1,0.9,0.8,0,0,0,0,1.6,0,0,4.1,0,0,0.1,53.3
경기,시흥시,발생량,발생량,288.5,119.6,103,0,36.2,13.2,10.8,11.8,31,16.6,1.2,2.3,0.7,12.4,0,37.2,15.9,4.1,1.3,0.6,2.5,0.7,0.5,0,0,0,0.1,1.8,0,0,9.6,0,0.1,131.7
경기,시흥시,처리방법,매립,87.8,87.8,71.2,0,25.3,9,3,8.1,25.8,16.6,1.2,2.3,0.7,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,시흥시,처리방법,소각,31.8,31.8,31.8,0,10.9,4.2,7.8,3.7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
